 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
1.350000E+04 9.999999E+01 5.400000E-06 44 6 1.000000E-06 40 10 0.000000E+00 0.000000E+00 103 1 46 90 0 0 10 104
1.400000E+04 9.999999E+01 5.400000E-06 44 6 1.000000E-06 40 10 0.000000E+00 0.000000E+00 106 1 43 93 0 0 10 108
1.450000E+04 9.999999E+01 5.400000E-06 44 6 1.000000E-06 40 10 0.000000E+00 0.000000E+00 109 0 41 99 0 0 10 115
1.500000E+04 9.999999E+01 5.300000E-06 43 7 1.000000E-06 40 10 0.000000E+00 0.000000E+00 110 0 40 104 0 0 10 120
1.550000E+04 9.999999E+01 5.300000E-06 43 7 9.000000E-07 39 11 0.000000E+00 0.000000E+00 110 0 40 109 0 0 10 126
1.600000E+04 9.999999E+01 5.300000E-06 43 7 8.000000E-07 38 12 0.000000E+00 0.000000E+00 113 0 37 114 0 0 10 128
1.650000E+04 9.999999E+01 6.500000E-06 43 7 1.000000E-06 36 14 0.000000E+00 0.000000E+00 116 0 34 121 0 0 10 135
1.700000E+04 9.999999E+01 7.100000E-06 43 7 1.200000E-06 36 14 0.000000E+00 0.000000E+00 117 0 33 125 0 2 10 143
1.750000E+04 9.999999E+01 7.100000E-06 43 7 1.100000E-06 35 15 0.000000E+00 0.000000E+00 118 0 32 135 0 4 10 144
1.800000E+04 9.999999E+01 7.000000E-06 42 8 1.100000E-06 35 15 0.000000E+00 0.000000E+00 121 0 29 139 0 4 10 149
1.850000E+04 9.999999E+01 7.000000E-06 42 8 1.100000E-06 35 15 0.000000E+00 0.000000E+00 122 0 28 144 0 4 10 153
1.900000E+04 9.999999E+01 7.000000E-06 42 8 1.100000E-06 35 15 0.000000E+00 0.000000E+00 122 0 28 152 0 4 10 154
1.950000E+04 9.999999E+01 7.000000E-06 42 8 1.100000E-06 35 15 0.000000E+00 0.000000E+00 124 0 26 160 0 6 10 160
2.000000E+04 9.999999E+01 6.900000E-06 41 9 1.100000E-06 35 15 0.000000E+00 0.000000E+00 124 0 26 164 0 6 14 164
2.050000E+04 9.999999E+01 7.500000E-06 41 9 1.200000E-06 34 16 0.000000E+00 0.000000E+00 125 0 25 170 0 6 14 171
2.100000E+04 9.999999E+01 7.500000E-06 41 9 1.200000E-06 34 16 0.000000E+00 0.000000E+00 128 0 22 175 0 10 14 172
2.150000E+04 9.999999E+01 7.500000E-06 41 9 1.200000E-06 34 16 0.000000E+00 0.000000E+00 128 0 22 182 0 10 14 174
2.200000E+04 9.999999E+01 8.100000E-06 41 9 1.400000E-06 34 16 0.000000E+00 0.000000E+00 132 0 18 191 0 12 14 181
2.250000E+04 9.999999E+01 8.100000E-06 41 9 1.400000E-06 34 16 0.000000E+00 0.000000E+00 132 0 18 193 0 14 14 187
2.300000E+04 9.999999E+01 8.000000E-06 40 10 1.400000E-06 34 16 0.000000E+00 0.000000E+00 133 0 17 200 0 16 14 192
2.350000E+04 9.999999E+01 9.100000E-06 39 11 1.800000E-06 34 16 0.000000E+00 0.000000E+00 134 0 16 207 0 16 14 194
2.400000E+04 9.999999E+01 9.000000E-06 38 12 1.800000E-06 34 16 0.000000E+00 0.000000E+00 135 0 15 215 0 18 14 196
2.450000E+04 9.999999E+01 1.020000E-05 38 12 2.200000E-06 34 16 0.000000E+00 0.000000E+00 135 0 15 221 0 18 14 203
2.500000E+04 9.999999E+01 1.020000E-05 38 12 2.200000E-06 34 16 0.000000E+00 0.000000E+00 135 0 15 231 0 18 14 207
2.550000E+04 9.999999E+01 1.020000E-05 38 12 2.000000E-06 32 18 0.000000E+00 0.000000E+00 135 0 15 233 0 18 14 209
2.600000E+04 9.999999E+01 1.020000E-05 38 12 2.000000E-06 32 18 0.000000E+00 0.000000E+00 136 0 14 234 0 18 14 213
2.650000E+04 9.999999E+01 1.080000E-05 38 12 2.100000E-06 31 19 0.000000E+00 0.000000E+00 138 0 12 241 0 18 14 217
2.700000E+04 9.999999E+01 1.140000E-05 39 11 2.300000E-06 31 19 0.000000E+00 0.000000E+00 137 2 11 247 0 18 14 219
2.750000E+04 9.999999E+01 1.200000E-05 39 11 2.500000E-06 31 19 0.000000E+00 0.000000E+00 137 2 11 251 0 18 14 225
2.800000E+04 9.999999E+01 1.260000E-05 39 11 2.600000E-06 30 20 0.000000E+00 0.000000E+00 138 2 10 258 0 18 14 228
2.850000E+04 9.999999E+01 1.260000E-05 39 11 2.600000E-06 30 20 0.000000E+00 0.000000E+00 138 2 10 259 0 20 14 229
2.900000E+04 9.999999E+01 1.260000E-05 39 11 2.600000E-06 30 20 0.000000E+00 0.000000E+00 140 1 9 262 0 20 14 233
2.950000E+04 9.999999E+01 1.380000E-05 39 11 2.900000E-06 29 21 0.000000E+00 0.000000E+00 141 1 8 265 0 22 14 237
3.000000E+04 9.999999E+01 1.440000E-05 39 11 3.100000E-06 29 21 0.000000E+00 0.000000E+00 141 1 8 274 0 22 14 241
3.050000E+04 9.999999E+01 1.500000E-05 39 11 3.300000E-06 29 21 0.000000E+00 0.000000E+00 141 1 8 282 0 24 14 240
3.100000E+04 9.999999E+01 1.550000E-05 38 12 3.400000E-06 28 22 0.000000E+00 0.000000E+00 141 0 9 284 0 26 14 245
3.150000E+04 9.999999E+01 1.550000E-05 38 12 3.400000E-06 28 22 0.000000E+00 0.000000E+00 141 0 9 286 0 26 22 249
3.200000E+04 9.999999E+01 1.550000E-05 38 12 3.300000E-06 27 23 0.000000E+00 0.000000E+00 141 0 9 290 0 26 22 252
3.250000E+04 9.999999E+01 1.550000E-05 38 12 3.300000E-06 27 23 0.000000E+00 0.000000E+00 142 0 8 299 0 26 28 256
3.300000E+04 9.999999E+01 1.540000E-05 37 13 3.300000E-06 27 23 0.000000E+00 0.000000E+00 142 0 8 301 0 26 28 262
3.350000E+04 9.999999E+01 1.600000E-05 37 13 3.500000E-06 27 23 0.000000E+00 0.000000E+00 142 0 8 306 0 28 28 266
3.400000E+04 9.999999E+01 1.600000E-05 37 13 3.500000E-06 27 23 0.000000E+00 0.000000E+00 143 0 7 313 0 28 28 269
3.450000E+04 9.999999E+01 1.660000E-05 37 13 3.700000E-06 27 23 0.000000E+00 0.000000E+00 144 0 6 315 0 30 28 269
3.500000E+04 9.999999E+01 1.720000E-05 37 13 3.800000E-06 26 24 0.000000E+00 0.000000E+00 144 0 6 318 0 32 28 271
3.550000E+04 9.999999E+01 1.770000E-05 36 14 4.000000E-06 26 24 0.000000E+00 0.000000E+00 144 0 6 322 0 32 28 274
3.600000E+04 9.999999E+01 1.810000E-05 34 16 4.200000E-06 27 23 0.000000E+00 0.000000E+00 143 2 5 326 0 34 28 276
3.650000E+04 9.999999E+01 1.810000E-05 34 16 4.100000E-06 26 24 0.000000E+00 0.000000E+00 143 2 5 328 0 34 28 281
3.700000E+04 9.999999E+01 1.810000E-05 34 16 4.100000E-06 26 24 0.000000E+00 0.000000E+00 143 1 6 331 0 34 28 284
3.750000E+04 9.999999E+01 1.810000E-05 34 16 4.100000E-06 27 23 0.000000E+00 0.000000E+00 142 3 5 336 0 34 28 285
3.800000E+04 9.999999E+01 1.930000E-05 34 16 4.500000E-06 27 23 0.000000E+00 0.000000E+00 142 3 5 338 0 36 28 288
3.850000E+04 9.999999E+01 1.930000E-05 34 16 4.500000E-06 27 23 0.000000E+00 0.000000E+00 142 2 6 341 0 36 28 288
3.900000E+04 9.999999E+01 1.990000E-05 34 16 4.700000E-06 27 23 0.000000E+00 0.000000E+00 142 1 7 341 0 36 28 290
3.950000E+04 9.999999E+01 2.050000E-05 34 16 4.900000E-06 27 23 0.000000E+00 0.000000E+00 143 0 7 342 0 36 28 291
4.000000E+04 9.999999E+01 2.170000E-05 34 16 5.200000E-06 26 24 0.000000E+00 0.000000E+00 143 0 7 346 0 36 28 294
4.050000E+04 9.999999E+01 2.170000E-05 34 16 5.100000E-06 25 25 0.000000E+00 0.000000E+00 143 0 7 348 0 36 28 296
4.100000E+04 9.999999E+01 2.170000E-05 34 16 5.100000E-06 25 25 0.000000E+00 0.000000E+00 143 0 7 349 0 38 28 299
4.150000E+04 9.999999E+01 2.230000E-05 34 16 5.300000E-06 25 25 0.000000E+00 0.000000E+00 144 0 6 352 0 38 28 302
4.200000E+04 9.999999E+01 2.290000E-05 34 16 5.500000E-06 25 25 0.000000E+00 0.000000E+00 144 0 6 354 0 38 28 300
4.250000E+04 9.999999E+01 2.290000E-05 34 16 5.500000E-06 25 25 0.000000E+00 0.000000E+00 144 0 6 364 0 42 28 302
4.300000E+04 9.999999E+01 2.280000E-05 33 17 5.500000E-06 25 25 0.000000E+00 0.000000E+00 144 0 6 365 0 42 28 303
4.350000E+04 9.999999E+01 2.280000E-05 33 17 5.400000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 366 0 42 28 302
4.400000E+04 9.999999E+01 2.280000E-05 33 17 5.400000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 368 0 44 28 303
4.450000E+04 9.999999E+01 2.280000E-05 33 17 5.400000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 369 0 46 28 303
4.500000E+04 9.999999E+01 2.280000E-05 33 17 5.400000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 370 0 46 28 304
4.550000E+04 9.999999E+01 2.280000E-05 33 17 5.400000E-06 25 25 0.000000E+00 0.000000E+00 142 2 6 370 0 46 28 308
4.600000E+04 9.999999E+01 2.280000E-05 33 17 5.400000E-06 25 25 0.000000E+00 0.000000E+00 143 2 5 371 0 46 28 310
4.650000E+04 9.999999E+01 2.280000E-05 33 17 5.400000E-06 25 25 0.000000E+00 0.000000E+00 143 2 5 372 0 46 28 311
4.700000E+04 9.999999E+01 2.340000E-05 33 17 5.500000E-06 24 26 0.000000E+00 0.000000E+00 143 2 5 372 0 46 28 312
4.750000E+04 9.999999E+01 2.340000E-05 33 17 5.500000E-06 24 26 0.000000E+00 0.000000E+00 144 2 4 375 0 48 28 314
4.800000E+04 9.999999E+01 2.400000E-05 33 17 5.700000E-06 24 26 0.000000E+00 0.000000E+00 145 1 4 376 0 48 28 314
4.850000E+04 9.999999E+01 2.400000E-05 33 17 5.700000E-06 24 26 0.000000E+00 0.000000E+00 145 1 4 376 0 50 28 315
4.900000E+04 9.999999E+01 2.400000E-05 33 17 5.700000E-06 24 26 0.000000E+00 0.000000E+00 146 1 3 382 0 50 32 315
4.950000E+04 9.999999E+01 2.400000E-05 33 17 5.600000E-06 23 27 0.000000E+00 0.000000E+00 146 1 3 383 0 50 32 315
5.000000E+04 9.999999E+01 2.400000E-05 33 17 5.500000E-06 22 28 0.000000E+00 0.000000E+00 147 1 2 385 0 50 32 315
5.050000E+04 9.999999E+01 2.460000E-05 33 17 5.600000E-06 21 29 0.000000E+00 0.000000E+00 147 1 2 387 0 50 32 316
5.100000E+04 9.999999E+01 2.460000E-05 33 17 5.600000E-06 21 29 0.000000E+00 0.000000E+00 147 1 2 387 4 50 32 316
5.150000E+04 9.999999E+01 2.510000E-05 32 18 5.800000E-06 21 29 0.000000E+00 0.000000E+00 147 1 2 387 4 50 32 317
5.200000E+04 9.999999E+01 2.570000E-05 32 18 5.900000E-06 20 30 0.000000E+00 0.000000E+00 147 1 2 388 4 54 32 317
5.250000E+04 9.999999E+01 2.630000E-05 32 18 6.100000E-06 20 30 0.000000E+00 0.000000E+00 147 1 2 389 4 58 32 316
5.300000E+04 9.999999E+01 2.630000E-05 32 18 6.100000E-06 20 30 0.000000E+00 0.000000E+00 147 1 2 391 4 58 32 317
5.350000E+04 9.999999E+01 2.630000E-05 32 18 6.100000E-06 20 30 0.000000E+00 0.000000E+00 147 0 3 393 4 58 32 318
5.400000E+04 9.999999E+01 2.690000E-05 32 18 6.300000E-06 20 30 0.000000E+00 0.000000E+00 147 0 3 394 4 58 32 319
5.450000E+04 9.999999E+01 2.750000E-05 32 18 6.500000E-06 20 30 0.000000E+00 0.000000E+00 147 0 3 394 4 58 32 319
5.500000E+04 9.999999E+01 2.870000E-05 32 18 6.900000E-06 20 30 0.000000E+00 0.000000E+00 148 0 2 395 4 58 32 319
5.550000E+04 9.999999E+01 2.870000E-05 32 18 6.900000E-06 20 30 0.000000E+00 0.000000E+00 148 0 2 395 4 58 32 319
5.600000E+04 9.999999E+01 2.930000E-05 32 18 7.100000E-06 20 30 0.000000E+00 0.000000E+00 148 0 2 396 4 60 32 318
5.650000E+04 9.999999E+01 2.990000E-05 32 18 7.300000E-06 20 30 0.000000E+00 0.000000E+00 148 0 2 396 4 60 32 316
5.700000E+04 9.999999E+01 2.990000E-05 32 18 7.200000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 396 4 64 32 316
5.750000E+04 9.999999E+01 2.980000E-05 31 19 7.200000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 396 4 64 32 316
5.800000E+04 9.999999E+01 2.980000E-05 31 19 7.200000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 396 4 64 32 316
5.850000E+04 9.999999E+01 2.980000E-05 31 19 7.200000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 396 4 64 32 317
5.900000E+04 9.999999E+01 2.980000E-05 31 19 7.200000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 396 4 64 32 317
5.950000E+04 9.999999E+01 3.040000E-05 31 19 7.400000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 400 4 66 32 318
6.000000E+04 9.999999E+01 3.040000E-05 31 19 7.400000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 401 4 66 32 319
6.050000E+04 9.999999E+01 3.040000E-05 31 19 7.400000E-06 19 31 0.000000E+00 0.000000E+00 148 0 2 402 4 66 32 319
6.100000E+04 9.999999E+01 3.100000E-05 31 19 7.600000E-06 19 31 0.000000E+00 0.000000E+00 149 0 1 403 4 66 32 319
6.150000E+04 9.999999E+01 3.100000E-05 31 19 7.600000E-06 19 31 0.000000E+00 0.000000E+00 149 0 1 404 4 66 32 319
6.200000E+04 9.999999E+01 3.090000E-05 30 20 7.500000E-06 18 32 0.000000E+00 0.000000E+00 149 0 1 405 4 68 32 319
6.250000E+04 9.999999E+01 3.090000E-05 30 20 7.500000E-06 18 32 0.000000E+00 0.000000E+00 149 0 1 405 4 68 32 320
6.300000E+04 9.999999E+01 3.090000E-05 30 20 7.300000E-06 16 34 0.000000E+00 0.000000E+00 149 0 1 406 4 68 32 320
6.350000E+04 9.999999E+01 3.090000E-05 30 20 7.300000E-06 16 34 0.000000E+00 0.000000E+00 149 0 1 406 4 68 32 319
6.400000E+04 9.999999E+01 3.210000E-05 30 20 7.700000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 407 4 70 32 320
6.450000E+04 9.999999E+01 3.210000E-05 30 20 7.700000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 408 4 72 32 320
6.500000E+04 9.999999E+01 3.210000E-05 30 20 7.700000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 409 4 72 32 320
6.550000E+04 9.999999E+01 3.210000E-05 30 20 7.700000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 409 4 72 32 320
6.600000E+04 9.999999E+01 3.270000E-05 30 20 7.900000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 409 4 72 32 320
6.650000E+04 9.999999E+01 3.330000E-05 30 20 8.100000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 410 4 76 32 318
6.700000E+04 9.999999E+01 3.320000E-05 29 21 8.100000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 410 4 76 32 319
6.750000E+04 9.999999E+01 3.310000E-05 28 22 8.100000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 411 4 76 32 317
6.800000E+04 9.999999E+01 3.310000E-05 28 22 8.100000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 413 4 76 32 317
6.850000E+04 9.999999E+01 3.300000E-05 27 23 8.100000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 413 4 80 32 317
6.900000E+04 9.999999E+01 3.300000E-05 27 23 8.100000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 413 4 82 32 317
6.950000E+04 9.999999E+01 3.300000E-05 27 23 8.100000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 414 4 82 32 315
7.000000E+04 9.999999E+01 3.420000E-05 27 23 8.500000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 414 4 84 32 314
7.050000E+04 9.999999E+01 3.410000E-05 26 24 8.400000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 414 4 86 32 313
7.100000E+04 9.999999E+01 3.410000E-05 26 24 8.400000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 414 4 90 32 313
7.150000E+04 9.999999E+01 3.470000E-05 26 24 8.600000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 414 4 92 32 312
7.200000E+04 9.999999E+01 3.470000E-05 26 24 8.600000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 414 6 92 32 312
7.250000E+04 9.999999E+01 3.530000E-05 26 24 8.800000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 414 6 92 32 312
7.300000E+04 9.999999E+01 3.530000E-05 26 24 8.800000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 414 6 92 32 312
7.350000E+04 9.999999E+01 3.530000E-05 26 24 8.800000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 414 6 94 32 310
7.400000E+04 9.999999E+01 3.530000E-05 26 24 8.800000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 416 6 96 32 310
7.450000E+04 9.999999E+01 3.580000E-05 25 25 9.000000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 417 6 96 32 310
7.500000E+04 9.999999E+01 3.580000E-05 25 25 8.900000E-06 14 36 0.000000E+00 0.000000E+00 150 0 0 418 6 96 32 310
7.550000E+04 9.999999E+01 3.640000E-05 25 25 9.100000E-06 14 36 0.000000E+00 0.000000E+00 150 0 0 418 6 96 32 310
7.600000E+04 9.999999E+01 3.640000E-05 25 25 9.100000E-06 14 36 0.000000E+00 0.000000E+00 150 0 0 418 6 98 32 310
7.650000E+04 9.999999E+01 3.700000E-05 25 25 9.300000E-06 14 36 0.000000E+00 0.000000E+00 150 0 0 419 6 98 32 311
7.700000E+04 9.999999E+01 3.820000E-05 25 25 9.700000E-06 14 36 0.000000E+00 0.000000E+00 150 0 0 420 6 98 32 311
7.750000E+04 9.999999E+01 3.940000E-05 25 25 1.010000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 420 6 98 32 310
7.800000E+04 9.999999E+01 3.940000E-05 25 25 1.010000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 420 6 100 32 310
7.850000E+04 9.999999E+01 4.000000E-05 25 25 1.030000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 421 6 102 32 308
7.900000E+04 9.999999E+01 4.000000E-05 25 25 1.030000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 421 6 104 32 308
7.950000E+04 9.999999E+01 4.000000E-05 25 25 1.030000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 422 6 104 32 308
8.000000E+04 9.999999E+01 4.000000E-05 25 25 1.030000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 422 6 104 32 308
8.050000E+04 9.999999E+01 4.060000E-05 25 25 1.050000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 422 6 104 32 308
8.100000E+04 9.999999E+01 4.120000E-05 25 25 1.070000E-05 14 36 0.000000E+00 0.000000E+00 150 0 0 423 6 104 32 308
8.150000E+04 9.999999E+01 4.180000E-05 25 25 1.080000E-05 13 37 0.000000E+00 0.000000E+00 150 0 0 423 6 106 32 307
8.200000E+04 9.999999E+01 4.180000E-05 25 25 1.080000E-05 13 37 0.000000E+00 0.000000E+00 150 0 0 423 6 106 32 308
8.250000E+04 9.999999E+01 4.170000E-05 24 26 1.080000E-05 13 37 0.000000E+00 0.000000E+00 150 0 0 423 6 106 32 309
8.300000E+04 9.999999E+01 4.170000E-05 24 26 1.070000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 106 32 309
8.350000E+04 9.999999E+01 4.170000E-05 24 26 1.070000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 106 32 308
8.400000E+04 9.999999E+01 4.230000E-05 24 26 1.090000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 108 32 308
8.450000E+04 9.999999E+01 4.290000E-05 24 26 1.110000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 108 32 307
8.500000E+04 9.999999E+01 4.290000E-05 24 26 1.110000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 110 32 306
8.550000E+04 9.999999E+01 4.350000E-05 24 26 1.130000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 112 32 306
8.600000E+04 9.999999E+01 4.350000E-05 24 26 1.130000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 112 32 306
8.650000E+04 9.999999E+01 4.470000E-05 24 26 1.170000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 114 32 305
8.700000E+04 9.999999E+01 4.530000E-05 24 26 1.190000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 116 32 304
8.750000E+04 9.999999E+01 4.530000E-05 24 26 1.190000E-05 12 38 0.000000E+00 0.000000E+00 150 0 0 423 6 116 32 304
8.800000E+04 9.999999E+01 4.580000E-05 23 27 1.200000E-05 11 39 0.000000E+00 0.000000E+00 150 0 0 423 6 116 32 304
8.850000E+04 9.999998E+01 4.580000E-05 23 27 1.190000E-05 10 40 0.000000E+00 0.000000E+00 150 0 0 424 6 116 32 304
8.900000E+04 9.999998E+01 4.640000E-05 23 27 1.210000E-05 10 40 0.000000E+00 0.000000E+00 150 0 0 424 6 116 32 304
8.950000E+04 9.999998E+01 4.700000E-05 23 27 1.220000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 116 32 303
9.000000E+04 9.999998E+01 4.750000E-05 22 28 1.240000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 118 32 303
9.050000E+04 9.999998E+01 4.750000E-05 22 28 1.240000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 118 32 302
9.100000E+04 9.999998E+01 4.750000E-05 22 28 1.240000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 118 32 302
9.150000E+04 9.999998E+01 4.810000E-05 22 28 1.260000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 118 32 301
9.200000E+04 9.999998E+01 4.810000E-05 22 28 1.260000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 118 32 301
9.250000E+04 9.999998E+01 4.810000E-05 22 28 1.260000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 118 32 301
9.300000E+04 9.999998E+01 4.810000E-05 22 28 1.260000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 120 32 301
9.350000E+04 9.999998E+01 4.870000E-05 22 28 1.280000E-05 9 41 0.000000E+00 0.000000E+00 150 0 0 424 6 122 32 300
