 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
1.150000E+04 9.999999E+01 3.500000E-06 43 7 2.000000E-07 38 12 0.000000E+00 0.000000E+00 104 1 45 66 0 2 0 84
1.200000E+04 9.999999E+01 4.700000E-06 43 7 6.000000E-07 38 12 0.000000E+00 0.000000E+00 105 1 44 70 0 2 0 88
1.250000E+04 9.999999E+01 4.700000E-06 43 7 6.000000E-07 38 12 0.000000E+00 0.000000E+00 106 1 43 73 0 2 0 93
1.300000E+04 9.999999E+01 4.700000E-06 43 7 5.000000E-07 37 13 0.000000E+00 0.000000E+00 112 0 38 80 0 4 0 99
1.350000E+04 9.999999E+01 4.500000E-06 41 9 5.000000E-07 37 13 0.000000E+00 0.000000E+00 114 0 36 85 0 4 0 107
1.400000E+04 9.999999E+01 4.500000E-06 41 9 3.000000E-07 35 15 0.000000E+00 0.000000E+00 114 0 36 94 0 4 0 112
1.450000E+04 9.999999E+01 4.500000E-06 41 9 3.000000E-07 35 15 0.000000E+00 0.000000E+00 115 0 35 98 0 4 0 117
1.500000E+04 9.999999E+01 4.500000E-06 41 9 3.000000E-07 35 15 0.000000E+00 0.000000E+00 115 0 35 103 0 4 0 118
1.550000E+04 9.999999E+01 4.400000E-06 40 10 3.000000E-07 35 15 0.000000E+00 0.000000E+00 116 0 34 110 0 4 0 120
1.600000E+04 9.999999E+01 4.400000E-06 40 10 3.000000E-07 35 15 0.000000E+00 0.000000E+00 117 0 33 117 0 4 6 124
1.650000E+04 9.999999E+01 4.400000E-06 40 10 2.000000E-07 34 16 0.000000E+00 0.000000E+00 117 0 33 122 0 6 6 129
1.700000E+04 9.999999E+01 4.400000E-06 40 10 1.000000E-07 33 17 0.000000E+00 0.000000E+00 119 0 31 128 0 8 6 133
1.750000E+04 9.999999E+01 4.400000E-06 40 10 1.000000E-07 33 17 0.000000E+00 0.000000E+00 121 0 29 133 0 8 6 136
1.800000E+04 9.999999E+01 4.900000E-06 39 11 3.000000E-07 33 17 0.000000E+00 0.000000E+00 123 0 27 138 0 8 6 139
1.850000E+04 9.999999E+01 4.900000E-06 39 11 3.000000E-07 33 17 0.000000E+00 0.000000E+00 126 0 24 145 0 8 6 141
1.900000E+04 9.999999E+01 4.900000E-06 39 11 3.000000E-07 33 17 0.000000E+00 0.000000E+00 128 0 22 148 0 8 6 144
1.950000E+04 9.999999E+01 5.400000E-06 38 12 5.000000E-07 33 17 0.000000E+00 0.000000E+00 130 0 20 158 0 10 6 150
2.000000E+04 9.999999E+01 5.300000E-06 37 13 4.000000E-07 32 18 0.000000E+00 0.000000E+00 130 0 20 168 0 10 6 153
2.050000E+04 9.999999E+01 5.900000E-06 37 13 6.000000E-07 32 18 0.000000E+00 0.000000E+00 132 0 18 175 0 10 12 159
2.100000E+04 9.999999E+01 5.900000E-06 37 13 6.000000E-07 32 18 0.000000E+00 0.000000E+00 132 0 18 181 0 10 12 169
2.150000E+04 9.999999E+01 5.900000E-06 37 13 6.000000E-07 32 18 0.000000E+00 0.000000E+00 132 0 18 185 0 10 12 174
2.200000E+04 9.999999E+01 5.900000E-06 37 13 6.000000E-07 32 18 0.000000E+00 0.000000E+00 133 0 17 189 0 12 12 174
2.250000E+04 9.999999E+01 5.900000E-06 37 13 6.000000E-07 32 18 0.000000E+00 0.000000E+00 134 0 16 193 0 12 12 178
2.300000E+04 9.999999E+01 5.900000E-06 37 13 6.000000E-07 32 18 0.000000E+00 0.000000E+00 136 0 14 200 0 12 12 183
2.350000E+04 9.999999E+01 5.900000E-06 37 13 5.000000E-07 31 19 0.000000E+00 0.000000E+00 137 0 13 205 0 12 12 186
2.400000E+04 9.999999E+01 5.900000E-06 37 13 5.000000E-07 31 19 0.000000E+00 0.000000E+00 137 0 13 213 0 12 12 188
2.450000E+04 9.999999E+01 5.900000E-06 37 13 5.000000E-07 31 19 0.000000E+00 0.000000E+00 138 0 12 217 0 14 12 191
2.500000E+04 9.999999E+01 5.900000E-06 37 13 4.000000E-07 30 20 0.000000E+00 0.000000E+00 139 0 11 226 0 14 12 196
2.550000E+04 9.999999E+01 5.900000E-06 37 13 3.000000E-07 29 21 0.000000E+00 0.000000E+00 140 0 10 236 0 14 12 203
2.600000E+04 9.999999E+01 5.800000E-06 36 14 2.000000E-07 28 22 0.000000E+00 0.000000E+00 140 0 10 240 0 16 12 206
2.650000E+04 9.999999E+01 5.800000E-06 36 14 2.000000E-07 28 22 0.000000E+00 0.000000E+00 141 0 9 245 0 16 12 210
2.700000E+04 9.999999E+01 5.800000E-06 36 14 1.000000E-07 28 22 0.000000E+00 0.000000E+00 139 1 10 249 0 16 16 217
2.750000E+04 9.999999E+01 5.800000E-06 36 14 1.000000E-07 29 21 0.000000E+00 0.000000E+00 137 2 11 256 0 16 16 222
2.800000E+04 9.999999E+01 5.700000E-06 35 15 1.000000E-07 29 21 0.000000E+00 0.000000E+00 137 2 11 261 0 16 16 225
2.850000E+04 9.999999E+01 6.300000E-06 35 15 3.000000E-07 29 21 0.000000E+00 0.000000E+00 138 2 10 269 0 16 26 231
2.900000E+04 9.999999E+01 6.900000E-06 35 15 3.000000E-07 27 23 0.000000E+00 0.000000E+00 138 2 10 275 0 16 26 232
2.950000E+04 9.999999E+01 6.900000E-06 35 15 3.000000E-07 27 23 0.000000E+00 0.000000E+00 138 2 10 284 0 20 30 234
3.000000E+04 9.999999E+01 8.100000E-06 35 15 7.000000E-07 27 23 0.000000E+00 0.000000E+00 138 0 12 289 0 20 30 235
3.050000E+04 9.999999E+01 8.100000E-06 35 15 7.000000E-07 27 23 0.000000E+00 0.000000E+00 139 0 11 292 0 20 30 241
3.100000E+04 9.999999E+01 8.100000E-06 35 15 7.000000E-07 27 23 0.000000E+00 0.000000E+00 140 0 10 301 0 22 34 244
3.150000E+04 9.999999E+01 8.700000E-06 35 15 9.000000E-07 27 23 0.000000E+00 0.000000E+00 141 0 9 306 0 22 38 245
3.200000E+04 9.999999E+01 8.700000E-06 35 15 9.000000E-07 27 23 0.000000E+00 0.000000E+00 142 0 8 309 0 22 38 249
3.250000E+04 9.999999E+01 8.700000E-06 35 15 9.000000E-07 27 23 0.000000E+00 0.000000E+00 143 0 7 310 0 24 38 249
3.300000E+04 9.999999E+01 9.300000E-06 36 14 1.100000E-06 27 23 0.000000E+00 0.000000E+00 141 2 7 313 0 26 38 252
3.350000E+04 9.999999E+01 9.900000E-06 36 14 1.300000E-06 27 23 0.000000E+00 0.000000E+00 141 2 7 318 0 26 40 254
3.400000E+04 9.999999E+01 1.050000E-05 36 14 1.500000E-06 27 23 0.000000E+00 0.000000E+00 141 1 8 320 0 26 40 256
3.450000E+04 9.999999E+01 1.110000E-05 36 14 1.600000E-06 26 24 0.000000E+00 0.000000E+00 141 1 8 322 0 26 40 256
3.500000E+04 9.999999E+01 1.110000E-05 36 14 1.600000E-06 26 24 0.000000E+00 0.000000E+00 142 1 7 331 0 26 40 260
3.550000E+04 9.999999E+01 1.110000E-05 36 14 1.600000E-06 26 24 0.000000E+00 0.000000E+00 142 1 7 336 0 26 46 259
3.600000E+04 9.999999E+01 1.110000E-05 36 14 1.600000E-06 26 24 0.000000E+00 0.000000E+00 142 0 8 338 0 28 46 261
3.650000E+04 9.999999E+01 1.110000E-05 36 14 1.600000E-06 26 24 0.000000E+00 0.000000E+00 142 0 8 339 0 30 46 266
3.700000E+04 9.999999E+01 1.170000E-05 36 14 1.800000E-06 26 24 0.000000E+00 0.000000E+00 143 0 7 339 0 30 46 268
3.750000E+04 9.999999E+01 1.290000E-05 36 14 2.100000E-06 25 25 0.000000E+00 0.000000E+00 143 0 7 341 0 30 46 271
3.800000E+04 9.999999E+01 1.290000E-05 36 14 2.100000E-06 25 25 0.000000E+00 0.000000E+00 144 0 6 341 0 30 46 274
3.850000E+04 9.999999E+01 1.290000E-05 36 14 2.000000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 346 1 32 46 276
3.900000E+04 9.999999E+01 1.280000E-05 35 15 1.900000E-06 23 27 0.000000E+00 0.000000E+00 144 0 6 347 4 32 46 278
3.950000E+04 9.999999E+01 1.270000E-05 34 16 1.900000E-06 23 27 0.000000E+00 0.000000E+00 145 0 5 350 4 32 46 279
4.000000E+04 9.999999E+01 1.270000E-05 34 16 1.900000E-06 23 27 0.000000E+00 0.000000E+00 145 0 5 357 4 32 46 280
4.050000E+04 9.999999E+01 1.270000E-05 34 16 1.900000E-06 23 27 0.000000E+00 0.000000E+00 145 0 5 359 4 36 46 279
4.100000E+04 9.999999E+01 1.270000E-05 34 16 1.900000E-06 23 27 0.000000E+00 0.000000E+00 145 0 5 362 4 36 46 281
4.150000E+04 9.999999E+01 1.330000E-05 34 16 2.000000E-06 22 28 0.000000E+00 0.000000E+00 145 0 5 364 4 40 46 280
4.200000E+04 9.999999E+01 1.330000E-05 34 16 2.000000E-06 22 28 0.000000E+00 0.000000E+00 145 0 5 368 4 40 46 280
4.250000E+04 9.999999E+01 1.390000E-05 34 16 2.200000E-06 22 28 0.000000E+00 0.000000E+00 145 0 5 370 4 42 46 282
4.300000E+04 9.999999E+01 1.390000E-05 34 16 2.200000E-06 22 28 0.000000E+00 0.000000E+00 145 0 5 372 4 44 46 286
4.350000E+04 9.999999E+01 1.380000E-05 33 17 2.200000E-06 22 28 0.000000E+00 0.000000E+00 145 0 5 374 4 44 46 287
4.400000E+04 9.999999E+01 1.380000E-05 33 17 2.100000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 376 4 48 46 287
4.450000E+04 9.999999E+01 1.380000E-05 33 17 2.100000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 377 4 48 46 288
4.500000E+04 9.999999E+01 1.380000E-05 33 17 2.100000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 378 4 48 46 290
4.550000E+04 9.999999E+01 1.380000E-05 33 17 2.100000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 379 4 50 46 290
4.600000E+04 9.999999E+01 1.380000E-05 33 17 2.100000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 380 4 54 46 289
4.650000E+04 9.999999E+01 1.440000E-05 33 17 2.300000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 382 4 54 46 290
4.700000E+04 9.999999E+01 1.440000E-05 33 17 2.200000E-06 20 30 0.000000E+00 0.000000E+00 146 0 4 382 4 54 46 291
4.750000E+04 9.999999E+01 1.500000E-05 33 17 2.400000E-06 20 30 0.000000E+00 0.000000E+00 146 0 4 384 4 54 46 291
4.800000E+04 9.999999E+01 1.500000E-05 33 17 2.300000E-06 19 31 0.000000E+00 0.000000E+00 146 0 4 385 4 56 46 292
4.850000E+04 9.999999E+01 1.500000E-05 33 17 2.300000E-06 19 31 0.000000E+00 0.000000E+00 146 0 4 386 4 56 46 293
4.900000E+04 9.999999E+01 1.500000E-05 33 17 2.300000E-06 19 31 0.000000E+00 0.000000E+00 146 0 4 388 4 58 46 294
4.950000E+04 9.999999E+01 1.500000E-05 34 16 2.300000E-06 19 31 0.000000E+00 0.000000E+00 144 1 5 390 4 58 46 295
5.000000E+04 9.999999E+01 1.560000E-05 34 16 2.400000E-06 18 32 0.000000E+00 0.000000E+00 144 1 5 391 4 58 46 296
5.050000E+04 9.999999E+01 1.560000E-05 34 16 2.400000E-06 18 32 0.000000E+00 0.000000E+00 144 0 6 391 4 58 46 298
5.100000E+04 9.999999E+01 1.560000E-05 34 16 2.400000E-06 18 32 0.000000E+00 0.000000E+00 144 0 6 396 4 60 46 299
5.150000E+04 9.999999E+01 1.620000E-05 34 16 2.600000E-06 18 32 0.000000E+00 0.000000E+00 144 0 6 396 4 60 46 300
5.200000E+04 9.999999E+01 1.620000E-05 34 16 2.600000E-06 18 32 0.000000E+00 0.000000E+00 144 0 6 397 4 60 46 301
5.250000E+04 9.999999E+01 1.620000E-05 34 16 2.600000E-06 18 32 0.000000E+00 0.000000E+00 144 0 6 398 4 62 46 302
5.300000E+04 9.999999E+01 1.620000E-05 34 16 2.600000E-06 18 32 0.000000E+00 0.000000E+00 145 0 5 399 4 62 46 302
5.350000E+04 9.999999E+01 1.620000E-05 34 16 2.600000E-06 18 32 0.000000E+00 0.000000E+00 147 0 3 399 4 64 46 303
5.400000E+04 9.999999E+01 1.620000E-05 34 16 2.600000E-06 18 32 0.000000E+00 0.000000E+00 147 0 3 400 4 64 46 303
5.450000E+04 9.999999E+01 1.620000E-05 34 16 2.600000E-06 18 32 0.000000E+00 0.000000E+00 147 0 3 400 4 64 46 304
5.500000E+04 9.999999E+01 1.620000E-05 34 16 2.500000E-06 17 33 0.000000E+00 0.000000E+00 147 0 3 401 4 64 46 304
5.550000E+04 9.999999E+01 1.620000E-05 34 16 2.500000E-06 17 33 0.000000E+00 0.000000E+00 147 0 3 401 4 64 46 307
5.600000E+04 9.999999E+01 1.610000E-05 33 17 2.400000E-06 16 34 0.000000E+00 0.000000E+00 147 0 3 401 4 64 46 307
5.650000E+04 9.999999E+01 1.610000E-05 33 17 2.400000E-06 16 34 0.000000E+00 0.000000E+00 147 0 3 401 4 64 46 307
5.700000E+04 9.999999E+01 1.610000E-05 33 17 2.400000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 401 4 68 48 306
5.750000E+04 9.999999E+01 1.610000E-05 33 17 2.400000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 401 4 68 48 306
5.800000E+04 9.999999E+01 1.670000E-05 33 17 2.600000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 401 4 68 48 307
5.850000E+04 9.999999E+01 1.730000E-05 33 17 2.800000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 401 4 70 48 308
5.900000E+04 9.999999E+01 1.730000E-05 33 17 2.700000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 401 4 70 48 310
5.950000E+04 9.999999E+01 1.730000E-05 33 17 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 401 4 70 48 311
6.000000E+04 9.999999E+01 1.730000E-05 33 17 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 401 4 70 48 311
6.050000E+04 9.999999E+01 1.730000E-05 33 17 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 402 4 70 48 311
6.100000E+04 9.999999E+01 1.730000E-05 33 17 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 402 4 70 48 311
6.150000E+04 9.999999E+01 1.730000E-05 33 17 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 402 4 72 48 310
6.200000E+04 9.999999E+01 1.730000E-05 33 17 2.500000E-06 13 37 0.000000E+00 0.000000E+00 148 0 2 402 4 74 48 310
6.250000E+04 9.999999E+01 1.730000E-05 33 17 2.500000E-06 13 37 0.000000E+00 0.000000E+00 148 0 2 402 4 74 48 310
6.300000E+04 9.999999E+01 1.730000E-05 33 17 2.500000E-06 13 37 0.000000E+00 0.000000E+00 148 0 2 402 4 74 48 311
6.350000E+04 9.999999E+01 1.730000E-05 33 17 2.500000E-06 13 37 0.000000E+00 0.000000E+00 148 0 2 404 4 76 48 310
6.400000E+04 9.999999E+01 1.730000E-05 33 17 2.300000E-06 11 39 0.000000E+00 0.000000E+00 148 0 2 406 4 78 48 309
6.450000E+04 9.999999E+01 1.730000E-05 33 17 2.300000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 407 4 78 48 309
6.500000E+04 9.999999E+01 1.730000E-05 33 17 2.300000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 407 4 78 48 310
6.550000E+04 9.999999E+01 1.720000E-05 32 18 2.300000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 408 4 78 48 310
6.600000E+04 9.999999E+01 1.720000E-05 32 18 2.300000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 409 4 78 48 310
6.650000E+04 9.999999E+01 1.720000E-05 32 18 2.300000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 409 4 78 48 310
6.700000E+04 9.999999E+01 1.770000E-05 31 19 2.500000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 410 4 80 48 308
6.750000E+04 9.999999E+01 1.770000E-05 31 19 2.500000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 410 4 80 48 308
6.800000E+04 9.999999E+01 1.770000E-05 31 19 2.500000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 410 8 82 48 308
6.850000E+04 9.999999E+01 1.830000E-05 31 19 2.700000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 410 8 82 48 308
6.900000E+04 9.999999E+01 1.890000E-05 31 19 2.900000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 411 8 82 48 307
6.950000E+04 9.999999E+01 1.890000E-05 31 19 2.900000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 412 8 82 48 307
7.000000E+04 9.999999E+01 1.890000E-05 31 19 2.900000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 412 8 84 48 307
7.050000E+04 9.999999E+01 1.890000E-05 31 19 2.900000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 412 8 86 48 308
7.100000E+04 9.999999E+01 1.890000E-05 31 19 2.900000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 413 8 86 48 308
7.150000E+04 9.999999E+01 1.890000E-05 31 19 2.900000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 414 8 86 48 308
7.200000E+04 9.999999E+01 1.890000E-05 31 19 2.900000E-06 11 39 0.000000E+00 0.000000E+00 149 0 1 414 8 86 48 308
7.250000E+04 9.999999E+01 1.890000E-05 31 19 2.800000E-06 10 40 0.000000E+00 0.000000E+00 149 0 1 415 8 86 48 308
7.300000E+04 9.999999E+01 1.890000E-05 31 19 2.800000E-06 10 40 0.000000E+00 0.000000E+00 149 0 1 415 8 86 48 307
7.350000E+04 9.999999E+01 1.890000E-05 31 19 2.800000E-06 10 40 0.000000E+00 0.000000E+00 150 0 0 415 8 90 48 306
7.400000E+04 9.999999E+01 1.950000E-05 31 19 3.000000E-06 10 40 0.000000E+00 0.000000E+00 150 0 0 415 8 90 48 306
7.450000E+04 9.999999E+01 1.950000E-05 31 19 3.000000E-06 10 40 0.000000E+00 0.000000E+00 150 0 0 418 8 90 48 305
7.500000E+04 9.999999E+01 1.950000E-05 31 19 3.000000E-06 10 40 0.000000E+00 0.000000E+00 150 0 0 418 8 92 48 305
7.550000E+04 9.999999E+01 1.950000E-05 31 19 3.000000E-06 10 40 0.000000E+00 0.000000E+00 150 0 0 418 8 92 48 306
7.600000E+04 9.999999E+01 1.940000E-05 30 20 3.000000E-06 10 40 0.000000E+00 0.000000E+00 150 0 0 418 8 92 48 307
7.650000E+04 9.999999E+01 1.940000E-05 30 20 2.900000E-06 9 41 0.000000E+00 0.000000E+00 150 0 0 418 8 92 48 307
7.700000E+04 9.999999E+01 1.930000E-05 29 21 2.800000E-06 8 42 0.000000E+00 0.000000E+00 150 0 0 418 8 92 48 307
7.750000E+04 9.999999E+01 1.930000E-05 29 21 2.800000E-06 8 42 0.000000E+00 0.000000E+00 150 0 0 420 8 92 48 308
7.800000E+04 9.999999E+01 1.920000E-05 28 22 2.800000E-06 8 42 0.000000E+00 0.000000E+00 150 0 0 420 8 92 48 308
7.850000E+04 9.999999E+01 1.920000E-05 28 22 2.800000E-06 8 42 0.000000E+00 0.000000E+00 150 0 0 420 8 92 48 308
7.900000E+04 9.999999E+01 1.920000E-05 28 22 2.800000E-06 8 42 0.000000E+00 0.000000E+00 150 0 0 420 8 92 48 308
7.950000E+04 9.999999E+01 1.980000E-05 29 21 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 2 0 421 8 92 48 308
8.000000E+04 9.999999E+01 1.980000E-05 29 21 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 2 0 421 8 92 48 308
8.050000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 2 0 421 8 92 48 308
8.100000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 2 0 421 8 92 48 308
8.150000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 1 1 424 8 92 48 308
8.200000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 1 1 424 8 92 48 308
8.250000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 1 1 424 8 92 48 308
8.300000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 1 1 424 8 92 48 308
8.350000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 1 1 424 8 92 48 307
8.400000E+04 9.999999E+01 1.970000E-05 28 22 3.000000E-06 8 42 0.000000E+00 0.000000E+00 148 1 1 424 8 96 48 305
8.450000E+04 9.999999E+01 2.020000E-05 28 22 3.200000E-06 8 42 0.000000E+00 0.000000E+00 146 3 1 424 8 98 48 305
8.500000E+04 9.999999E+01 2.020000E-05 28 22 3.200000E-06 8 42 0.000000E+00 0.000000E+00 146 3 1 424 8 98 48 305
8.550000E+04 9.999999E+01 2.070000E-05 28 22 3.400000E-06 8 42 0.000000E+00 0.000000E+00 145 3 2 425 8 98 48 305
8.600000E+04 9.999999E+01 2.070000E-05 28 22 3.400000E-06 8 42 0.000000E+00 0.000000E+00 145 3 2 425 8 98 48 305
8.650000E+04 9.999999E+01 2.190000E-05 28 22 3.700000E-06 7 43 0.000000E+00 0.000000E+00 145 2 3 425 8 98 48 305
8.700000E+04 9.999999E+01 2.190000E-05 28 22 3.700000E-06 7 43 0.000000E+00 0.000000E+00 145 2 3 425 8 100 48 304
8.750000E+04 9.999999E+01 2.180000E-05 27 23 3.700000E-06 7 43 0.000000E+00 0.000000E+00 145 2 3 425 8 100 48 304
8.800000E+04 9.999999E+01 2.170000E-05 26 24 3.700000E-06 7 43 0.000000E+00 0.000000E+00 145 1 4 426 8 100 48 304
8.850000E+04 9.999999E+01 2.160000E-05 25 25 3.700000E-06 7 43 0.000000E+00 0.000000E+00 146 1 3 426 8 100 48 304
8.900000E+04 9.999999E+01 2.220000E-05 25 25 3.900000E-06 7 43 0.000000E+00 0.000000E+00 146 1 3 426 8 100 48 303
8.950000E+04 9.999999E+01 2.220000E-05 25 25 3.900000E-06 7 43 0.000000E+00 0.000000E+00 146 1 3 426 8 100 48 303
9.000000E+04 9.999999E+01 2.220000E-05 25 25 3.900000E-06 7 43 0.000000E+00 0.000000E+00 146 1 3 426 8 104 48 303
9.050000E+04 9.999999E+01 2.220000E-05 25 25 3.900000E-06 7 43 0.000000E+00 0.000000E+00 146 1 3 426 8 104 48 303
9.100000E+04 9.999999E+01 2.210000E-05 24 26 3.900000E-06 7 43 0.000000E+00 0.000000E+00 146 0 4 426 8 104 48 302
9.150000E+04 9.999999E+01 2.210000E-05 24 26 3.900000E-06 7 43 0.000000E+00 0.000000E+00 146 0 4 426 8 106 48 301
9.200000E+04 9.999999E+01 2.210000E-05 24 26 3.900000E-06 7 43 0.000000E+00 0.000000E+00 146 0 4 426 8 106 48 301
9.250000E+04 9.999999E+01 2.270000E-05 24 26 4.100000E-06 7 43 0.000000E+00 0.000000E+00 146 0 4 426 8 110 48 300
9.300000E+04 9.999999E+01 2.390000E-05 24 26 4.500000E-06 7 43 0.000000E+00 0.000000E+00 146 0 4 426 8 110 48 300
9.350000E+04 9.999999E+01 2.450000E-05 24 26 4.700000E-06 7 43 0.000000E+00 0.000000E+00 146 0 4 426 8 110 48 299
