 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
1.350000E+04 9.999999E+01 5.500000E-06 45 5 7.000000E-07 36 14 0.000000E+00 0.000000E+00 105 1 44 82 0 2 0 113
1.400000E+04 9.999999E+01 6.100000E-06 45 5 8.000000E-07 35 15 0.000000E+00 0.000000E+00 107 1 42 89 0 2 0 121
1.450000E+04 9.999999E+01 6.000000E-06 44 6 7.000000E-07 34 16 0.000000E+00 0.000000E+00 109 1 40 95 0 2 0 126
1.500000E+04 9.999999E+01 6.600000E-06 44 6 8.000000E-07 33 17 0.000000E+00 0.000000E+00 109 1 40 107 0 2 0 130
1.550000E+04 9.999999E+01 6.400000E-06 42 8 8.000000E-07 33 17 0.000000E+00 0.000000E+00 112 1 37 115 0 2 0 132
1.600000E+04 9.999999E+01 6.900000E-06 41 9 1.000000E-06 33 17 0.000000E+00 0.000000E+00 113 1 36 120 0 2 6 137
1.650000E+04 9.999999E+01 7.500000E-06 41 9 1.200000E-06 33 17 0.000000E+00 0.000000E+00 114 1 35 125 0 2 6 140
1.700000E+04 9.999999E+01 7.500000E-06 41 9 1.200000E-06 33 17 0.000000E+00 0.000000E+00 115 1 34 128 0 2 6 146
1.750000E+04 9.999999E+01 7.300000E-06 39 11 1.200000E-06 33 17 0.000000E+00 0.000000E+00 117 1 32 129 0 2 6 149
1.800000E+04 9.999999E+01 7.300000E-06 39 11 1.200000E-06 33 17 0.000000E+00 0.000000E+00 120 1 29 135 0 2 6 154
1.850000E+04 9.999999E+01 8.400000E-06 38 12 1.500000E-06 32 18 0.000000E+00 0.000000E+00 122 1 27 142 0 2 6 157
1.900000E+04 9.999999E+01 9.000000E-06 38 12 1.600000E-06 31 19 0.000000E+00 0.000000E+00 122 1 27 148 0 4 6 158
1.950000E+04 9.999999E+01 9.600000E-06 38 12 1.600000E-06 29 21 0.000000E+00 0.000000E+00 126 1 23 157 0 4 6 163
2.000000E+04 9.999999E+01 9.500000E-06 37 13 1.500000E-06 28 22 0.000000E+00 0.000000E+00 128 1 21 167 0 4 6 165
2.050000E+04 9.999999E+01 1.070000E-05 37 13 1.900000E-06 28 22 0.000000E+00 0.000000E+00 130 1 19 174 0 4 6 167
2.100000E+04 9.999999E+01 1.060000E-05 36 14 1.800000E-06 27 23 0.000000E+00 0.000000E+00 130 1 19 184 0 6 14 168
2.150000E+04 9.999999E+01 1.060000E-05 36 14 1.800000E-06 27 23 0.000000E+00 0.000000E+00 131 1 18 190 0 6 14 172
2.200000E+04 9.999999E+01 1.060000E-05 36 14 1.800000E-06 27 23 0.000000E+00 0.000000E+00 132 1 17 197 0 6 14 176
2.250000E+04 9.999999E+01 1.060000E-05 36 14 1.800000E-06 27 23 0.000000E+00 0.000000E+00 133 1 16 201 0 6 14 180
2.300000E+04 9.999999E+01 1.180000E-05 36 14 2.200000E-06 27 23 0.000000E+00 0.000000E+00 134 1 15 210 0 6 14 181
2.350000E+04 9.999999E+01 1.170000E-05 35 15 2.200000E-06 27 23 0.000000E+00 0.000000E+00 134 1 15 220 0 6 14 183
2.400000E+04 9.999999E+01 1.230000E-05 35 15 2.200000E-06 25 25 0.000000E+00 0.000000E+00 135 1 14 226 0 8 14 189
2.450000E+04 9.999999E+01 1.290000E-05 35 15 2.400000E-06 25 25 0.000000E+00 0.000000E+00 136 1 13 231 0 10 14 192
2.500000E+04 9.999999E+01 1.290000E-05 35 15 2.300000E-06 24 26 0.000000E+00 0.000000E+00 137 1 12 236 0 12 14 197
2.550000E+04 9.999999E+01 1.290000E-05 35 15 2.300000E-06 24 26 0.000000E+00 0.000000E+00 137 1 12 245 0 12 14 200
2.600000E+04 9.999999E+01 1.290000E-05 35 15 2.200000E-06 23 27 0.000000E+00 0.000000E+00 137 1 12 250 0 12 14 203
2.650000E+04 9.999999E+01 1.290000E-05 35 15 2.200000E-06 23 27 0.000000E+00 0.000000E+00 137 1 12 257 0 12 14 209
2.700000E+04 9.999999E+01 1.290000E-05 35 15 2.200000E-06 23 27 0.000000E+00 0.000000E+00 138 1 11 263 0 16 14 210
2.750000E+04 9.999999E+01 1.290000E-05 35 15 2.100000E-06 22 28 0.000000E+00 0.000000E+00 138 1 11 269 0 16 14 214
2.800000E+04 9.999999E+01 1.290000E-05 35 15 2.000000E-06 21 29 0.000000E+00 0.000000E+00 139 1 10 272 0 16 14 217
2.850000E+04 9.999999E+01 1.270000E-05 33 17 2.000000E-06 21 29 0.000000E+00 0.000000E+00 140 1 9 277 0 16 14 220
2.900000E+04 9.999999E+01 1.270000E-05 33 17 2.000000E-06 21 29 0.000000E+00 0.000000E+00 141 1 8 280 0 16 14 223
2.950000E+04 9.999999E+01 1.270000E-05 33 17 2.000000E-06 21 29 0.000000E+00 0.000000E+00 142 1 7 286 0 18 14 228
3.000000E+04 9.999999E+01 1.330000E-05 33 17 2.200000E-06 21 29 0.000000E+00 0.000000E+00 143 1 6 292 0 18 14 231
3.050000E+04 9.999999E+01 1.320000E-05 32 18 2.100000E-06 20 30 0.000000E+00 0.000000E+00 143 1 6 299 0 18 14 234
3.100000E+04 9.999999E+01 1.320000E-05 32 18 2.000000E-06 19 31 0.000000E+00 0.000000E+00 143 1 6 304 0 20 14 238
3.150000E+04 9.999999E+01 1.320000E-05 32 18 2.000000E-06 19 31 0.000000E+00 0.000000E+00 143 1 6 307 0 20 14 242
3.200000E+04 9.999999E+01 1.320000E-05 32 18 1.900000E-06 18 32 0.000000E+00 0.000000E+00 144 1 5 311 0 20 14 246
3.250000E+04 9.999999E+01 1.320000E-05 32 18 1.900000E-06 18 32 0.000000E+00 0.000000E+00 144 1 5 313 0 22 14 249
3.300000E+04 9.999999E+01 1.320000E-05 32 18 1.900000E-06 18 32 0.000000E+00 0.000000E+00 146 1 3 316 0 22 18 252
3.350000E+04 9.999999E+01 1.380000E-05 32 18 2.100000E-06 18 32 0.000000E+00 0.000000E+00 146 1 3 318 0 22 18 256
3.400000E+04 9.999999E+01 1.440000E-05 32 18 2.300000E-06 18 32 0.000000E+00 0.000000E+00 146 1 3 325 0 22 18 260
3.450000E+04 9.999999E+01 1.440000E-05 32 18 2.100000E-06 16 34 0.000000E+00 0.000000E+00 146 1 3 327 0 24 20 261
3.500000E+04 9.999999E+01 1.440000E-05 32 18 2.100000E-06 16 34 0.000000E+00 0.000000E+00 146 1 3 330 0 24 20 264
3.550000E+04 9.999999E+01 1.440000E-05 32 18 2.100000E-06 16 34 0.000000E+00 0.000000E+00 146 1 3 333 0 24 20 265
3.600000E+04 9.999999E+01 1.500000E-05 32 18 2.300000E-06 16 34 0.000000E+00 0.000000E+00 146 1 3 337 0 24 20 267
3.650000E+04 9.999999E+01 1.620000E-05 32 18 2.700000E-06 16 34 0.000000E+00 0.000000E+00 146 1 3 341 0 24 20 270
3.700000E+04 9.999999E+01 1.620000E-05 32 18 2.600000E-06 15 35 0.000000E+00 0.000000E+00 147 0 3 344 0 24 20 274
3.750000E+04 9.999999E+01 1.680000E-05 32 18 2.800000E-06 15 35 0.000000E+00 0.000000E+00 147 0 3 348 0 24 20 278
3.800000E+04 9.999999E+01 1.680000E-05 32 18 2.800000E-06 15 35 0.000000E+00 0.000000E+00 147 0 3 353 0 26 20 284
3.850000E+04 9.999999E+01 1.680000E-05 32 18 2.800000E-06 15 35 0.000000E+00 0.000000E+00 147 0 3 355 0 26 20 285
3.900000E+04 9.999999E+01 1.680000E-05 32 18 2.800000E-06 15 35 0.000000E+00 0.000000E+00 147 0 3 359 0 26 20 288
3.950000E+04 9.999999E+01 1.740000E-05 32 18 3.000000E-06 15 35 0.000000E+00 0.000000E+00 147 0 3 360 0 26 20 293
4.000000E+04 9.999999E+01 1.800000E-05 32 18 3.200000E-06 15 35 0.000000E+00 0.000000E+00 147 0 3 362 0 26 20 294
4.050000E+04 9.999999E+01 1.800000E-05 32 18 3.100000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 364 0 26 20 298
4.100000E+04 9.999999E+01 1.800000E-05 32 18 3.100000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 367 0 26 20 301
4.150000E+04 9.999999E+01 1.790000E-05 31 19 3.100000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 368 0 26 20 301
4.200000E+04 9.999999E+01 1.790000E-05 31 19 3.100000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 368 0 26 20 301
4.250000E+04 9.999999E+01 1.780000E-05 30 20 3.100000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 368 0 28 22 304
4.300000E+04 9.999999E+01 1.780000E-05 30 20 3.100000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 368 0 28 22 305
4.350000E+04 9.999999E+01 1.780000E-05 30 20 3.100000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 370 0 30 22 306
4.400000E+04 9.999999E+01 1.780000E-05 30 20 3.100000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 374 0 30 22 308
4.450000E+04 9.999999E+01 1.840000E-05 30 20 3.300000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 376 0 34 22 307
4.500000E+04 9.999999E+01 1.900000E-05 30 20 3.500000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 379 0 34 22 309
4.550000E+04 9.999999E+01 1.900000E-05 30 20 3.500000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 380 0 36 22 309
4.600000E+04 9.999999E+01 1.900000E-05 30 20 3.500000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 381 0 36 22 310
4.650000E+04 9.999999E+01 2.010000E-05 29 21 3.900000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 383 0 36 22 311
4.700000E+04 9.999999E+01 2.010000E-05 29 21 3.900000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 383 0 38 22 311
4.750000E+04 9.999999E+01 2.010000E-05 29 21 3.900000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 385 0 40 22 311
4.800000E+04 9.999999E+01 2.070000E-05 29 21 4.100000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 386 0 40 22 311
4.850000E+04 9.999999E+01 2.070000E-05 29 21 4.100000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 387 0 44 22 311
4.900000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 388 0 44 22 311
4.950000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 388 0 44 22 313
5.000000E+04 9.999999E+01 2.190000E-05 29 21 4.400000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 388 0 44 22 314
5.050000E+04 9.999999E+01 2.190000E-05 29 21 4.400000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 390 0 44 22 316
5.100000E+04 9.999999E+01 2.250000E-05 29 21 4.600000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 390 0 48 22 317
5.150000E+04 9.999999E+01 2.250000E-05 29 21 4.600000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 390 0 48 22 318
5.200000E+04 9.999999E+01 2.250000E-05 29 21 4.600000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 391 0 48 22 317
5.250000E+04 9.999999E+01 2.240000E-05 28 22 4.600000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 392 0 52 22 315
5.300000E+04 9.999999E+01 2.240000E-05 28 22 4.600000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 392 0 54 22 315
5.350000E+04 9.999999E+01 2.300000E-05 28 22 4.800000E-06 14 36 0.000000E+00 0.000000E+00 148 2 0 394 0 54 22 317
5.400000E+04 9.999999E+01 2.350000E-05 27 23 5.000000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 394 0 56 22 316
5.450000E+04 9.999999E+01 2.350000E-05 27 23 5.000000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 395 0 58 22 315
5.500000E+04 9.999999E+01 2.350000E-05 27 23 5.000000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 395 0 60 22 316
5.550000E+04 9.999999E+01 2.350000E-05 27 23 5.000000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 396 0 62 22 317
5.600000E+04 9.999999E+01 2.340000E-05 26 24 5.000000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 396 0 62 22 318
5.650000E+04 9.999999E+01 2.460000E-05 26 24 5.400000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 396 0 62 22 319
5.700000E+04 9.999999E+01 2.450000E-05 25 25 5.400000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 396 0 62 22 321
5.750000E+04 9.999999E+01 2.440000E-05 24 26 5.400000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 396 0 62 22 321
5.800000E+04 9.999999E+01 2.440000E-05 24 26 5.400000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 396 0 62 22 322
5.850000E+04 9.999999E+01 2.440000E-05 24 26 5.400000E-06 14 36 0.000000E+00 0.000000E+00 148 1 1 396 0 62 22 322
5.900000E+04 9.999999E+01 2.440000E-05 24 26 5.400000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 397 0 64 22 322
5.950000E+04 9.999999E+01 2.440000E-05 24 26 5.400000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 397 0 64 22 323
6.000000E+04 9.999999E+01 2.440000E-05 24 26 5.200000E-06 12 38 0.000000E+00 0.000000E+00 149 0 1 397 0 64 22 323
6.050000E+04 9.999999E+01 2.500000E-05 24 26 5.400000E-06 12 38 0.000000E+00 0.000000E+00 149 0 1 397 0 66 22 322
6.100000E+04 9.999999E+01 2.560000E-05 24 26 5.600000E-06 12 38 0.000000E+00 0.000000E+00 150 0 0 397 0 66 22 323
6.150000E+04 9.999999E+01 2.560000E-05 24 26 5.600000E-06 12 38 0.000000E+00 0.000000E+00 150 0 0 397 0 70 22 323
6.200000E+04 9.999999E+01 2.560000E-05 24 26 5.600000E-06 12 38 0.000000E+00 0.000000E+00 150 0 0 397 0 70 22 323
6.250000E+04 9.999999E+01 2.560000E-05 24 26 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 397 0 70 22 323
6.300000E+04 9.999999E+01 2.560000E-05 24 26 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 397 0 70 26 322
6.350000E+04 9.999999E+01 2.550000E-05 23 27 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 398 0 72 26 322
6.400000E+04 9.999999E+01 2.550000E-05 23 27 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 398 0 72 26 321
6.450000E+04 9.999999E+01 2.550000E-05 23 27 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 398 0 74 26 320
6.500000E+04 9.999999E+01 2.550000E-05 23 27 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 398 0 76 26 320
6.550000E+04 9.999999E+01 2.530000E-05 21 29 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 399 0 76 26 320
6.600000E+04 9.999999E+01 2.530000E-05 21 29 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 401 0 78 26 321
6.650000E+04 9.999999E+01 2.530000E-05 21 29 5.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
6.700000E+04 9.999999E+01 2.590000E-05 21 29 5.700000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
6.750000E+04 9.999999E+01 2.650000E-05 21 29 5.900000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
6.800000E+04 9.999999E+01 2.650000E-05 21 29 5.900000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
6.850000E+04 9.999999E+01 2.650000E-05 21 29 5.900000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
6.900000E+04 9.999999E+01 2.710000E-05 21 29 6.100000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
6.950000E+04 9.999999E+01 2.710000E-05 21 29 6.100000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
7.000000E+04 9.999999E+01 2.710000E-05 21 29 6.100000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 402 0 78 26 322
7.050000E+04 9.999999E+01 2.770000E-05 21 29 6.300000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 78 26 322
7.100000E+04 9.999999E+01 2.770000E-05 21 29 6.300000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 78 26 322
7.150000E+04 9.999999E+01 2.770000E-05 21 29 6.300000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 78 26 322
7.200000E+04 9.999999E+01 2.830000E-05 21 29 6.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 78 26 321
7.250000E+04 9.999999E+01 2.830000E-05 21 29 6.500000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 78 26 320
7.300000E+04 9.999999E+01 2.890000E-05 21 29 6.700000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 82 26 320
7.350000E+04 9.999999E+01 2.890000E-05 21 29 6.700000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 82 26 321
7.400000E+04 9.999999E+01 2.950000E-05 21 29 6.900000E-06 11 39 0.000000E+00 0.000000E+00 150 0 0 403 0 82 26 321
7.450000E+04 9.999999E+01 2.950000E-05 21 29 6.900000E-06 12 38 0.000000E+00 0.000000E+00 148 1 1 403 0 84 26 318
7.500000E+04 9.999999E+01 3.010000E-05 22 28 7.100000E-06 12 38 0.000000E+00 0.000000E+00 146 2 2 403 0 88 26 318
7.550000E+04 9.999999E+01 3.010000E-05 22 28 7.000000E-06 11 39 0.000000E+00 0.000000E+00 146 2 2 403 0 90 26 317
7.600000E+04 9.999999E+01 3.010000E-05 22 28 6.900000E-06 10 40 0.000000E+00 0.000000E+00 146 2 2 404 0 94 26 315
7.650000E+04 9.999999E+01 3.070000E-05 22 28 7.100000E-06 10 40 0.000000E+00 0.000000E+00 146 1 3 404 0 94 26 315
7.700000E+04 9.999999E+01 3.060000E-05 21 29 7.000000E-06 9 41 0.000000E+00 0.000000E+00 146 0 4 404 0 94 26 315
7.750000E+04 9.999999E+01 3.060000E-05 21 29 7.000000E-06 9 41 0.000000E+00 0.000000E+00 146 0 4 404 0 94 26 315
7.800000E+04 9.999999E+01 3.060000E-05 21 29 7.000000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 404 0 94 26 315
7.850000E+04 9.999999E+01 3.120000E-05 21 29 7.200000E-06 9 41 0.000000E+00 0.000000E+00 148 0 2 404 0 94 26 315
7.900000E+04 9.999999E+01 3.120000E-05 21 29 7.200000E-06 9 41 0.000000E+00 0.000000E+00 148 0 2 405 0 96 26 313
7.950000E+04 9.999999E+01 3.230000E-05 20 30 7.500000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 405 0 98 26 312
8.000000E+04 9.999999E+01 3.230000E-05 20 30 7.500000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 405 0 100 26 310
8.050000E+04 9.999999E+01 3.230000E-05 20 30 7.500000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 405 0 108 26 308
8.100000E+04 9.999999E+01 3.290000E-05 20 30 7.700000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 405 0 108 26 308
8.150000E+04 9.999999E+01 3.340000E-05 19 31 7.900000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 405 0 108 26 308
8.200000E+04 9.999999E+01 3.330000E-05 18 32 7.900000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 407 0 108 26 308
8.250000E+04 9.999999E+01 3.390000E-05 18 32 8.100000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 407 0 108 26 308
8.300000E+04 9.999999E+01 3.390000E-05 18 32 8.100000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 407 0 108 26 307
8.350000E+04 9.999999E+01 3.390000E-05 18 32 8.100000E-06 8 42 0.000000E+00 0.000000E+00 149 0 1 408 0 108 26 307
8.400000E+04 9.999999E+01 3.450000E-05 19 31 8.300000E-06 8 42 0.000000E+00 0.000000E+00 147 2 1 409 0 110 26 306
8.450000E+04 9.999999E+01 3.510000E-05 19 31 8.500000E-06 8 42 0.000000E+00 0.000000E+00 147 2 1 410 0 112 26 306
8.500000E+04 9.999999E+01 3.570000E-05 19 31 8.700000E-06 8 42 0.000000E+00 0.000000E+00 147 2 1 410 0 112 26 306
8.550000E+04 9.999999E+01 3.570000E-05 19 31 8.600000E-06 7 43 0.000000E+00 0.000000E+00 147 2 1 410 0 112 26 306
8.600000E+04 9.999999E+01 3.570000E-05 19 31 8.500000E-06 6 44 0.000000E+00 0.000000E+00 147 1 2 411 0 112 26 306
8.650000E+04 9.999999E+01 3.690000E-05 19 31 8.900000E-06 6 44 0.000000E+00 0.000000E+00 147 1 2 412 0 112 26 306
8.700000E+04 9.999999E+01 3.690000E-05 19 31 8.900000E-06 6 44 0.000000E+00 0.000000E+00 147 1 2 412 0 112 26 305
8.750000E+04 9.999999E+01 3.810000E-05 19 31 9.300000E-06 6 44 0.000000E+00 0.000000E+00 147 1 2 412 0 114 26 303
8.800000E+04 9.999999E+01 3.870000E-05 19 31 9.500000E-06 6 44 0.000000E+00 0.000000E+00 147 1 2 412 0 118 26 302
8.850000E+04 9.999999E+01 3.930000E-05 19 31 9.700000E-06 6 44 0.000000E+00 0.000000E+00 147 1 2 412 0 120 26 302
8.900000E+04 9.999999E+01 4.050000E-05 19 31 1.010000E-05 6 44 0.000000E+00 0.000000E+00 147 1 2 413 0 120 26 302
8.950000E+04 9.999999E+01 4.050000E-05 19 31 1.010000E-05 6 44 0.000000E+00 0.000000E+00 147 1 2 413 0 120 26 302
9.000000E+04 9.999999E+01 4.170000E-05 19 31 1.050000E-05 6 44 0.000000E+00 0.000000E+00 147 1 2 413 0 120 26 302
9.050000E+04 9.999999E+01 4.290000E-05 19 31 1.090000E-05 6 44 0.000000E+00 0.000000E+00 148 0 2 413 0 120 26 302
9.100000E+04 9.999999E+01 4.290000E-05 19 31 1.090000E-05 6 44 0.000000E+00 0.000000E+00 149 0 1 415 0 122 26 301
9.150000E+04 9.999999E+01 4.290000E-05 19 31 1.090000E-05 6 44 0.000000E+00 0.000000E+00 149 0 1 416 0 122 26 301
9.200000E+04 9.999999E+01 4.290000E-05 19 31 1.090000E-05 6 44 0.000000E+00 0.000000E+00 149 0 1 417 0 122 26 301
9.250000E+04 9.999999E+01 4.290000E-05 19 31 1.090000E-05 6 44 0.000000E+00 0.000000E+00 149 0 1 417 0 122 26 301
9.300000E+04 9.999999E+01 4.350000E-05 19 31 1.110000E-05 6 44 0.000000E+00 0.000000E+00 149 0 1 417 0 122 26 301
9.350000E+04 9.999999E+01 4.350000E-05 19 31 1.110000E-05 6 44 0.000000E+00 0.000000E+00 149 0 1 417 0 122 26 301
