 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
2.850000E+04 9.999999E+01 7.200000E-06 38 12 6.000000E-07 25 25 0.000000E+00 0.000000E+00 140 0 10 257 0 10 6 248
2.900000E+04 9.999999E+01 7.200000E-06 38 12 6.000000E-07 25 25 0.000000E+00 0.000000E+00 141 0 9 263 0 10 6 250
2.950000E+04 9.999999E+01 7.800000E-06 38 12 8.000000E-07 25 25 0.000000E+00 0.000000E+00 141 0 9 270 0 12 6 252
3.000000E+04 9.999999E+01 7.800000E-06 38 12 8.000000E-07 25 25 0.000000E+00 0.000000E+00 141 0 9 275 0 18 6 252
3.050000E+04 9.999999E+01 7.800000E-06 38 12 8.000000E-07 25 25 0.000000E+00 0.000000E+00 141 0 9 277 0 22 6 256
3.100000E+04 9.999999E+01 8.300000E-06 37 13 1.000000E-06 25 25 0.000000E+00 0.000000E+00 141 0 9 284 3 22 6 259
3.150000E+04 9.999999E+01 8.300000E-06 37 13 1.000000E-06 25 25 0.000000E+00 0.000000E+00 142 0 8 287 3 22 6 266
3.200000E+04 9.999999E+01 8.300000E-06 37 13 9.000000E-07 24 26 0.000000E+00 0.000000E+00 143 0 7 290 3 22 6 269
3.250000E+04 9.999999E+01 8.900000E-06 37 13 1.100000E-06 24 26 0.000000E+00 0.000000E+00 143 0 7 294 3 22 6 271
3.300000E+04 9.999999E+01 8.900000E-06 37 13 1.000000E-06 23 27 0.000000E+00 0.000000E+00 143 0 7 300 3 24 10 272
3.350000E+04 9.999999E+01 9.500000E-06 37 13 1.200000E-06 23 27 0.000000E+00 0.000000E+00 144 0 6 301 3 24 10 276
3.400000E+04 9.999999E+01 9.500000E-06 37 13 1.200000E-06 23 27 0.000000E+00 0.000000E+00 144 0 6 304 3 24 10 277
3.450000E+04 9.999999E+01 9.500000E-06 37 13 1.200000E-06 23 27 0.000000E+00 0.000000E+00 144 0 6 305 3 26 10 281
3.500000E+04 9.999999E+01 9.500000E-06 37 13 1.200000E-06 23 27 0.000000E+00 0.000000E+00 144 0 6 309 3 28 10 285
3.550000E+04 9.999999E+01 9.300000E-06 35 15 1.100000E-06 22 28 0.000000E+00 0.000000E+00 145 0 5 315 3 28 10 286
3.600000E+04 9.999999E+01 9.900000E-06 35 15 1.200000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 315 3 30 10 287
3.650000E+04 9.999999E+01 1.050000E-05 35 15 1.400000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 318 3 30 10 289
3.700000E+04 9.999999E+01 1.050000E-05 35 15 1.400000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 321 3 32 10 290
3.750000E+04 9.999999E+01 1.050000E-05 35 15 1.400000E-06 21 29 0.000000E+00 0.000000E+00 145 0 5 328 3 36 10 290
3.800000E+04 9.999999E+01 1.050000E-05 35 15 1.300000E-06 20 30 0.000000E+00 0.000000E+00 145 0 5 330 3 36 12 291
3.850000E+04 9.999999E+01 1.040000E-05 34 16 1.300000E-06 20 30 0.000000E+00 0.000000E+00 145 0 5 334 3 36 12 290
3.900000E+04 9.999999E+01 1.100000E-05 34 16 1.500000E-06 20 30 0.000000E+00 0.000000E+00 145 0 5 334 3 36 12 294
3.950000E+04 9.999999E+01 1.150000E-05 33 17 1.600000E-06 19 31 0.000000E+00 0.000000E+00 145 0 5 339 3 38 12 298
4.000000E+04 9.999999E+01 1.200000E-05 32 18 1.800000E-06 19 31 0.000000E+00 0.000000E+00 145 0 5 341 3 38 12 299
4.050000E+04 9.999999E+01 1.200000E-05 32 18 1.700000E-06 18 32 0.000000E+00 0.000000E+00 146 0 4 344 4 40 12 300
4.100000E+04 9.999999E+01 1.200000E-05 32 18 1.700000E-06 18 32 0.000000E+00 0.000000E+00 146 0 4 346 4 40 12 301
4.150000E+04 9.999999E+01 1.200000E-05 32 18 1.500000E-06 16 34 0.000000E+00 0.000000E+00 146 0 4 348 4 40 12 304
4.200000E+04 9.999999E+01 1.260000E-05 32 18 1.700000E-06 16 34 0.000000E+00 0.000000E+00 146 0 4 351 4 42 12 305
4.250000E+04 9.999999E+01 1.260000E-05 32 18 1.700000E-06 16 34 0.000000E+00 0.000000E+00 146 0 4 352 4 44 12 306
4.300000E+04 9.999999E+01 1.320000E-05 32 18 1.900000E-06 16 34 0.000000E+00 0.000000E+00 147 0 3 354 4 46 12 308
4.350000E+04 9.999999E+01 1.310000E-05 31 19 1.900000E-06 16 34 0.000000E+00 0.000000E+00 147 0 3 359 4 46 12 309
4.400000E+04 9.999999E+01 1.370000E-05 31 19 2.100000E-06 16 34 0.000000E+00 0.000000E+00 147 0 3 362 4 46 16 311
4.450000E+04 9.999999E+01 1.430000E-05 31 19 2.300000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 363 4 46 16 312
4.500000E+04 9.999999E+01 1.420000E-05 30 20 2.200000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 363 4 48 16 313
4.550000E+04 9.999999E+01 1.480000E-05 30 20 2.400000E-06 15 35 0.000000E+00 0.000000E+00 149 0 1 365 4 48 16 312
4.600000E+04 9.999999E+01 1.470000E-05 29 21 2.300000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 367 4 48 18 313
4.650000E+04 9.999999E+01 1.530000E-05 29 21 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 371 4 50 18 316
4.700000E+04 9.999999E+01 1.530000E-05 29 21 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 372 4 50 18 317
4.750000E+04 9.999999E+01 1.530000E-05 29 21 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 374 4 52 18 319
4.800000E+04 9.999999E+01 1.530000E-05 29 21 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 374 4 52 18 319
4.850000E+04 9.999999E+01 1.530000E-05 29 21 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 374 4 52 18 318
4.900000E+04 9.999999E+01 1.530000E-05 29 21 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 374 4 56 18 320
4.950000E+04 9.999999E+01 1.530000E-05 29 21 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 376 4 56 18 321
5.000000E+04 9.999999E+01 1.520000E-05 28 22 2.500000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 377 4 56 18 322
5.050000E+04 9.999999E+01 1.580000E-05 28 22 2.700000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 378 4 56 18 322
5.100000E+04 9.999999E+01 1.580000E-05 28 22 2.600000E-06 13 37 0.000000E+00 0.000000E+00 149 0 1 378 4 56 18 321
5.150000E+04 9.999999E+01 1.580000E-05 28 22 2.600000E-06 14 36 0.000000E+00 0.000000E+00 147 2 1 378 4 58 18 321
5.200000E+04 9.999999E+01 1.580000E-05 28 22 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 2 0 379 4 60 18 320
5.250000E+04 9.999999E+01 1.580000E-05 28 22 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 2 0 380 4 60 18 323
5.300000E+04 9.999999E+01 1.580000E-05 28 22 2.600000E-06 14 36 0.000000E+00 0.000000E+00 148 2 0 382 4 60 18 323
5.350000E+04 9.999999E+01 1.640000E-05 28 22 2.800000E-06 14 36 0.000000E+00 0.000000E+00 149 1 0 383 4 62 18 323
5.400000E+04 9.999999E+01 1.640000E-05 28 22 2.800000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 383 4 62 18 323
5.450000E+04 9.999999E+01 1.760000E-05 28 22 3.200000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 383 4 62 18 323
5.500000E+04 9.999999E+01 1.750000E-05 27 23 3.200000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 385 4 62 18 325
5.550000E+04 9.999999E+01 1.750000E-05 27 23 3.200000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 388 4 62 18 328
5.600000E+04 9.999999E+01 1.810000E-05 27 23 3.400000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 388 4 62 18 326
5.650000E+04 9.999999E+01 1.810000E-05 27 23 3.400000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 389 4 64 18 326
5.700000E+04 9.999999E+01 1.800000E-05 26 24 3.400000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 389 4 66 18 326
5.750000E+04 9.999999E+01 1.860000E-05 26 24 3.600000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 390 4 68 18 326
5.800000E+04 9.999999E+01 1.920000E-05 26 24 3.700000E-06 14 36 0.000000E+00 0.000000E+00 147 2 1 390 4 68 18 326
5.850000E+04 9.999999E+01 1.920000E-05 26 24 3.700000E-06 14 36 0.000000E+00 0.000000E+00 147 2 1 391 4 68 18 327
5.900000E+04 9.999999E+01 1.920000E-05 26 24 3.700000E-06 14 36 0.000000E+00 0.000000E+00 147 1 2 391 4 72 18 326
5.950000E+04 9.999999E+01 1.970000E-05 26 24 3.900000E-06 14 36 0.000000E+00 0.000000E+00 145 2 3 392 4 72 18 326
6.000000E+04 9.999999E+01 1.970000E-05 26 24 3.900000E-06 14 36 0.000000E+00 0.000000E+00 145 2 3 393 4 72 18 324
6.050000E+04 9.999999E+01 1.970000E-05 26 24 3.900000E-06 14 36 0.000000E+00 0.000000E+00 145 2 3 393 4 76 18 324
6.100000E+04 9.999999E+01 1.970000E-05 26 24 3.900000E-06 14 36 0.000000E+00 0.000000E+00 145 2 3 393 4 78 18 325
6.150000E+04 9.999999E+01 2.030000E-05 26 24 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 1 4 393 4 78 18 325
6.200000E+04 9.999999E+01 2.030000E-05 26 24 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 393 4 78 18 325
6.250000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 393 4 78 18 325
6.300000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 394 4 78 18 325
6.350000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 394 4 80 18 325
6.400000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 394 4 80 18 325
6.450000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 397 4 80 18 325
6.500000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 397 4 80 18 325
6.550000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 397 4 80 18 325
6.600000E+04 9.999999E+01 2.020000E-05 25 25 4.100000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 397 4 80 18 324
6.650000E+04 9.999999E+01 2.080000E-05 25 25 4.300000E-06 14 36 0.000000E+00 0.000000E+00 145 0 5 399 4 82 18 324
6.700000E+04 9.999999E+01 2.080000E-05 25 25 4.300000E-06 14 36 0.000000E+00 0.000000E+00 146 0 4 400 4 82 18 324
6.750000E+04 9.999999E+01 2.130000E-05 24 26 4.500000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 400 4 86 18 323
6.800000E+04 9.999999E+01 2.190000E-05 24 26 4.700000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 400 4 86 18 323
6.850000E+04 9.999999E+01 2.190000E-05 24 26 4.700000E-06 14 36 0.000000E+00 0.000000E+00 147 0 3 401 4 86 18 323
6.900000E+04 9.999999E+01 2.190000E-05 24 26 4.600000E-06 13 37 0.000000E+00 0.000000E+00 147 0 3 401 4 86 18 322
6.950000E+04 9.999999E+01 2.190000E-05 24 26 4.600000E-06 13 37 0.000000E+00 0.000000E+00 147 0 3 402 4 88 18 323
7.000000E+04 9.999999E+01 2.190000E-05 24 26 4.600000E-06 13 37 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.050000E+04 9.999999E+01 2.250000E-05 24 26 4.700000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.100000E+04 9.999999E+01 2.310000E-05 24 26 4.900000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.150000E+04 9.999999E+01 2.370000E-05 24 26 5.100000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.200000E+04 9.999999E+01 2.370000E-05 24 26 5.100000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.250000E+04 9.999999E+01 2.430000E-05 24 26 5.300000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.300000E+04 9.999999E+01 2.430000E-05 24 26 5.300000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.350000E+04 9.999999E+01 2.550000E-05 24 26 5.700000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.400000E+04 9.999999E+01 2.610000E-05 24 26 5.900000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 404 4 88 18 323
7.450000E+04 9.999999E+01 2.660000E-05 23 27 6.000000E-06 11 39 0.000000E+00 0.000000E+00 147 0 3 405 4 90 18 322
7.500000E+04 9.999999E+01 2.650000E-05 22 28 6.000000E-06 11 39 0.000000E+00 0.000000E+00 147 0 3 405 4 90 18 322
7.550000E+04 9.999999E+01 2.650000E-05 22 28 6.000000E-06 11 39 0.000000E+00 0.000000E+00 147 0 3 405 4 90 18 322
7.600000E+04 9.999999E+01 2.650000E-05 22 28 5.900000E-06 10 40 0.000000E+00 0.000000E+00 147 0 3 405 4 92 18 320
7.650000E+04 9.999999E+01 2.650000E-05 22 28 5.900000E-06 10 40 0.000000E+00 0.000000E+00 147 0 3 405 4 96 18 319
7.700000E+04 9.999999E+01 2.650000E-05 22 28 5.900000E-06 10 40 0.000000E+00 0.000000E+00 147 0 3 405 6 96 18 317
7.750000E+04 9.999999E+01 2.700000E-05 21 29 6.100000E-06 10 40 0.000000E+00 0.000000E+00 147 0 3 405 6 96 18 316
7.800000E+04 9.999999E+01 2.700000E-05 21 29 6.000000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 405 6 98 18 316
7.850000E+04 9.999999E+01 2.700000E-05 21 29 6.000000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 405 6 100 18 316
7.900000E+04 9.999999E+01 2.700000E-05 21 29 6.000000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 405 6 102 18 315
7.950000E+04 9.999999E+01 2.700000E-05 21 29 6.000000E-06 10 40 0.000000E+00 0.000000E+00 145 2 3 405 6 104 18 314
8.000000E+04 9.999999E+01 2.760000E-05 21 29 6.200000E-06 10 40 0.000000E+00 0.000000E+00 146 2 2 406 6 105 18 315
8.050000E+04 9.999999E+01 2.760000E-05 21 29 6.200000E-06 10 40 0.000000E+00 0.000000E+00 146 2 2 406 6 105 18 314
8.100000E+04 9.999999E+01 2.760000E-05 21 29 6.200000E-06 10 40 0.000000E+00 0.000000E+00 146 2 2 408 6 105 18 314
8.150000E+04 9.999999E+01 2.820000E-05 22 28 6.400000E-06 10 40 0.000000E+00 0.000000E+00 144 4 2 408 6 105 18 313
8.200000E+04 9.999999E+01 2.820000E-05 22 28 6.400000E-06 10 40 0.000000E+00 0.000000E+00 144 4 2 409 6 109 18 313
8.250000E+04 9.999999E+01 2.880000E-05 22 28 6.600000E-06 10 40 0.000000E+00 0.000000E+00 144 3 3 409 6 109 18 313
8.300000E+04 9.999999E+01 2.940000E-05 22 28 6.800000E-06 10 40 0.000000E+00 0.000000E+00 144 3 3 409 7 109 18 312
8.350000E+04 9.999999E+01 2.990000E-05 21 29 7.000000E-06 10 40 0.000000E+00 0.000000E+00 145 3 2 409 7 111 18 312
8.400000E+04 9.999999E+01 3.050000E-05 21 29 7.200000E-06 10 40 0.000000E+00 0.000000E+00 145 3 2 409 7 113 18 311
8.450000E+04 9.999999E+01 3.050000E-05 21 29 7.200000E-06 10 40 0.000000E+00 0.000000E+00 145 3 2 409 7 115 18 311
8.500000E+04 9.999999E+01 3.050000E-05 22 28 7.200000E-06 10 40 0.000000E+00 0.000000E+00 144 4 2 409 7 115 18 310
8.550000E+04 9.999999E+01 3.050000E-05 22 28 7.200000E-06 10 40 0.000000E+00 0.000000E+00 145 2 3 409 7 117 18 309
8.600000E+04 9.999999E+01 3.110000E-05 22 28 7.400000E-06 10 40 0.000000E+00 0.000000E+00 145 2 3 410 7 119 18 309
8.650000E+04 9.999999E+01 3.110000E-05 22 28 7.400000E-06 10 40 0.000000E+00 0.000000E+00 145 2 3 412 7 119 18 309
8.700000E+04 9.999999E+01 3.170000E-05 22 28 7.600000E-06 10 40 0.000000E+00 0.000000E+00 146 1 3 412 7 119 18 309
8.750000E+04 9.999999E+01 3.170000E-05 22 28 7.600000E-06 10 40 0.000000E+00 0.000000E+00 146 1 3 412 7 119 18 309
8.800000E+04 9.999999E+01 3.170000E-05 22 28 7.600000E-06 10 40 0.000000E+00 0.000000E+00 146 1 3 412 7 119 18 308
8.850000E+04 9.999999E+01 3.170000E-05 22 28 7.500000E-06 9 41 0.000000E+00 0.000000E+00 146 1 3 412 7 121 18 307
8.900000E+04 9.999999E+01 3.170000E-05 22 28 7.500000E-06 9 41 0.000000E+00 0.000000E+00 146 1 3 412 7 121 18 307
8.950000E+04 9.999999E+01 3.160000E-05 21 29 7.500000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 413 7 121 18 307
9.000000E+04 9.999999E+01 3.160000E-05 21 29 7.500000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 413 8 123 18 307
9.050000E+04 9.999999E+01 3.160000E-05 21 29 7.500000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 415 8 123 18 307
9.100000E+04 9.999999E+01 3.220000E-05 21 29 7.700000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 417 8 123 18 307
9.150000E+04 9.999999E+01 3.220000E-05 21 29 7.700000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 418 8 123 18 307
9.200000E+04 9.999999E+01 3.220000E-05 21 29 7.700000E-06 9 41 0.000000E+00 0.000000E+00 147 0 3 418 8 123 18 308
9.250000E+04 9.999999E+01 3.220000E-05 21 29 7.600000E-06 8 42 0.000000E+00 0.000000E+00 147 0 3 418 8 125 18 308
9.300000E+04 9.999999E+01 3.220000E-05 21 29 7.600000E-06 8 42 0.000000E+00 0.000000E+00 147 0 3 419 8 125 18 308
9.350000E+04 9.999999E+01 3.220000E-05 21 29 7.600000E-06 8 42 0.000000E+00 0.000000E+00 147 0 3 419 8 127 18 307
