 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
1.150000E+04 9.999999E+01 3.100000E-06 45 5 3.000000E-07 41 9 0.000000E+00 0.000000E+00 98 1 51 60 0 4 0 96
1.200000E+04 9.999999E+01 3.100000E-06 45 5 2.000000E-07 40 10 0.000000E+00 0.000000E+00 101 1 48 62 0 4 0 101
1.250000E+04 9.999999E+01 3.700000E-06 45 5 4.000000E-07 40 10 0.000000E+00 0.000000E+00 101 1 48 68 0 4 0 109
1.300000E+04 9.999999E+01 4.300000E-06 45 5 6.000000E-07 40 10 0.000000E+00 0.000000E+00 104 0 46 74 0 4 0 111
1.350000E+04 9.999999E+01 4.900000E-06 45 5 8.000000E-07 40 10 0.000000E+00 0.000000E+00 106 0 44 77 0 4 0 115
1.400000E+04 9.999999E+01 4.900000E-06 45 5 8.000000E-07 40 10 0.000000E+00 0.000000E+00 107 0 43 83 0 4 0 120
1.450000E+04 9.999999E+01 4.800000E-06 44 6 8.000000E-07 40 10 0.000000E+00 0.000000E+00 109 0 41 87 0 4 0 122
1.500000E+04 9.999999E+01 6.000000E-06 44 6 1.100000E-06 39 11 0.000000E+00 0.000000E+00 110 0 40 99 0 4 0 125
1.550000E+04 9.999999E+01 6.000000E-06 44 6 9.000000E-07 37 13 0.000000E+00 0.000000E+00 111 0 39 106 0 4 0 129
1.600000E+04 9.999999E+01 6.000000E-06 44 6 9.000000E-07 37 13 0.000000E+00 0.000000E+00 114 0 36 110 0 4 0 131
1.650000E+04 9.999999E+01 6.500000E-06 43 7 1.100000E-06 37 13 0.000000E+00 0.000000E+00 115 0 35 114 0 4 0 133
1.700000E+04 9.999999E+01 6.500000E-06 43 7 1.100000E-06 37 13 0.000000E+00 0.000000E+00 115 0 35 123 0 4 0 135
1.750000E+04 9.999999E+01 6.500000E-06 43 7 1.100000E-06 37 13 0.000000E+00 0.000000E+00 116 0 34 134 0 4 0 139
1.800000E+04 9.999999E+01 6.500000E-06 43 7 1.100000E-06 37 13 0.000000E+00 0.000000E+00 118 0 32 138 0 4 0 142
1.850000E+04 9.999999E+01 6.500000E-06 43 7 1.100000E-06 37 13 0.000000E+00 0.000000E+00 118 0 32 146 0 4 0 145
1.900000E+04 9.999999E+01 7.100000E-06 43 7 1.300000E-06 37 13 0.000000E+00 0.000000E+00 120 0 30 152 0 4 0 148
1.950000E+04 9.999999E+01 7.100000E-06 43 7 1.200000E-06 36 14 0.000000E+00 0.000000E+00 122 0 28 158 0 4 0 156
2.000000E+04 9.999999E+01 7.100000E-06 43 7 1.100000E-06 35 15 0.000000E+00 0.000000E+00 122 0 28 162 0 4 0 160
2.050000E+04 9.999999E+01 8.300000E-06 43 7 1.400000E-06 34 16 0.000000E+00 0.000000E+00 123 0 27 166 0 6 0 165
2.100000E+04 9.999999E+01 8.300000E-06 43 7 1.400000E-06 34 16 0.000000E+00 0.000000E+00 126 0 24 175 0 6 2 168
2.150000E+04 9.999999E+01 8.700000E-06 41 9 1.400000E-06 32 18 0.000000E+00 0.000000E+00 128 0 22 183 0 6 2 174
2.200000E+04 9.999999E+01 8.700000E-06 41 9 1.400000E-06 32 18 0.000000E+00 0.000000E+00 128 0 22 195 0 6 2 180
2.250000E+04 9.999999E+01 8.700000E-06 41 9 1.300000E-06 31 19 0.000000E+00 0.000000E+00 129 0 21 199 0 6 2 184
2.300000E+04 9.999999E+01 8.700000E-06 41 9 1.200000E-06 30 20 0.000000E+00 0.000000E+00 130 0 20 203 0 8 2 187
2.350000E+04 9.999999E+01 8.700000E-06 41 9 1.200000E-06 30 20 0.000000E+00 0.000000E+00 130 0 20 205 0 10 2 193
2.400000E+04 9.999999E+01 8.600000E-06 40 10 1.100000E-06 29 21 0.000000E+00 0.000000E+00 130 0 20 209 0 10 2 197
2.450000E+04 9.999999E+01 8.500000E-06 39 11 1.000000E-06 28 22 0.000000E+00 0.000000E+00 131 0 19 214 1 10 2 203
2.500000E+04 9.999999E+01 9.100000E-06 39 11 1.200000E-06 28 22 0.000000E+00 0.000000E+00 132 0 18 217 1 12 4 209
2.550000E+04 9.999999E+01 9.100000E-06 39 11 1.200000E-06 28 22 0.000000E+00 0.000000E+00 132 0 18 223 1 12 4 217
2.600000E+04 9.999999E+01 9.100000E-06 39 11 1.100000E-06 27 23 0.000000E+00 0.000000E+00 133 0 17 230 1 12 4 220
2.650000E+04 9.999999E+01 9.100000E-06 39 11 1.100000E-06 27 23 0.000000E+00 0.000000E+00 134 0 16 241 1 12 4 222
2.700000E+04 9.999999E+01 9.100000E-06 39 11 1.100000E-06 27 23 0.000000E+00 0.000000E+00 135 0 15 244 1 12 4 226
2.750000E+04 9.999999E+01 1.030000E-05 39 11 1.500000E-06 27 23 0.000000E+00 0.000000E+00 137 0 13 254 1 14 4 231
2.800000E+04 9.999999E+01 1.030000E-05 39 11 1.400000E-06 26 24 0.000000E+00 0.000000E+00 137 0 13 259 1 16 4 237
2.850000E+04 9.999999E+01 1.030000E-05 39 11 1.400000E-06 26 24 0.000000E+00 0.000000E+00 137 0 13 263 1 16 4 242
2.900000E+04 9.999999E+01 1.090000E-05 39 11 1.600000E-06 26 24 0.000000E+00 0.000000E+00 137 0 13 264 1 16 4 248
2.950000E+04 9.999999E+01 1.080000E-05 38 12 1.600000E-06 27 23 0.000000E+00 0.000000E+00 135 2 13 272 1 16 4 254
3.000000E+04 9.999999E+01 1.080000E-05 38 12 1.600000E-06 27 23 0.000000E+00 0.000000E+00 136 1 13 276 1 18 4 258
3.050000E+04 9.999999E+01 1.080000E-05 38 12 1.600000E-06 27 23 0.000000E+00 0.000000E+00 137 1 12 281 1 18 4 259
3.100000E+04 9.999999E+01 1.140000E-05 38 12 1.800000E-06 27 23 0.000000E+00 0.000000E+00 137 1 12 288 1 18 4 262
3.150000E+04 9.999999E+01 1.140000E-05 38 12 1.800000E-06 27 23 0.000000E+00 0.000000E+00 137 1 12 289 1 18 4 264
3.200000E+04 9.999999E+01 1.140000E-05 38 12 1.800000E-06 27 23 0.000000E+00 0.000000E+00 138 1 11 300 1 18 4 266
3.250000E+04 9.999999E+01 1.140000E-05 38 12 1.800000E-06 27 23 0.000000E+00 0.000000E+00 139 1 10 304 1 20 4 266
3.300000E+04 9.999999E+01 1.140000E-05 38 12 1.700000E-06 26 24 0.000000E+00 0.000000E+00 139 0 11 307 1 20 4 271
3.350000E+04 9.999999E+01 1.130000E-05 37 13 1.600000E-06 25 25 0.000000E+00 0.000000E+00 141 0 9 308 1 22 4 273
3.400000E+04 9.999999E+01 1.310000E-05 37 13 2.200000E-06 25 25 0.000000E+00 0.000000E+00 141 0 9 312 1 22 4 280
3.450000E+04 9.999999E+01 1.310000E-05 37 13 2.200000E-06 25 25 0.000000E+00 0.000000E+00 142 0 8 316 1 22 4 282
3.500000E+04 9.999999E+01 1.310000E-05 37 13 2.100000E-06 24 26 0.000000E+00 0.000000E+00 143 0 7 318 1 22 4 285
3.550000E+04 9.999999E+01 1.310000E-05 37 13 2.100000E-06 24 26 0.000000E+00 0.000000E+00 143 0 7 320 1 22 4 290
3.600000E+04 9.999999E+01 1.430000E-05 37 13 2.500000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 322 1 22 8 292
3.650000E+04 9.999999E+01 1.480000E-05 36 14 2.700000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 324 1 22 8 297
3.700000E+04 9.999999E+01 1.480000E-05 36 14 2.700000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 326 1 22 8 298
3.750000E+04 9.999999E+01 1.480000E-05 36 14 2.700000E-06 24 26 0.000000E+00 0.000000E+00 145 0 5 331 2 24 8 299
3.800000E+04 9.999999E+01 1.480000E-05 36 14 2.700000E-06 24 26 0.000000E+00 0.000000E+00 146 0 4 333 2 26 8 298
3.850000E+04 9.999999E+01 1.480000E-05 36 14 2.700000E-06 24 26 0.000000E+00 0.000000E+00 147 0 3 336 2 30 8 300
3.900000E+04 9.999999E+01 1.540000E-05 36 14 2.900000E-06 24 26 0.000000E+00 0.000000E+00 147 0 3 339 2 30 8 303
3.950000E+04 9.999999E+01 1.540000E-05 36 14 2.900000E-06 24 26 0.000000E+00 0.000000E+00 147 0 3 340 2 30 8 307
4.000000E+04 9.999999E+01 1.540000E-05 36 14 2.900000E-06 24 26 0.000000E+00 0.000000E+00 148 0 2 343 2 30 8 313
4.050000E+04 9.999999E+01 1.540000E-05 36 14 2.900000E-06 24 26 0.000000E+00 0.000000E+00 148 0 2 345 2 30 8 314
4.100000E+04 9.999999E+01 1.540000E-05 36 14 2.800000E-06 23 27 0.000000E+00 0.000000E+00 148 0 2 347 2 34 8 312
4.150000E+04 9.999999E+01 1.600000E-05 36 14 3.000000E-06 23 27 0.000000E+00 0.000000E+00 148 0 2 350 2 34 8 312
4.200000E+04 9.999999E+01 1.600000E-05 36 14 2.900000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 356 2 36 8 314
4.250000E+04 9.999999E+01 1.600000E-05 36 14 2.900000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 359 2 38 8 315
4.300000E+04 9.999999E+01 1.660000E-05 36 14 3.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 362 2 38 8 315
4.350000E+04 9.999999E+01 1.720000E-05 36 14 3.300000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 366 2 40 8 315
4.400000E+04 9.999999E+01 1.710000E-05 35 15 3.300000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 367 2 40 8 315
4.450000E+04 9.999999E+01 1.890000E-05 35 15 3.900000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 369 2 40 8 316
4.500000E+04 9.999999E+01 1.950000E-05 35 15 4.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 369 2 40 8 317
4.550000E+04 9.999999E+01 1.950000E-05 35 15 4.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 370 2 40 8 318
4.600000E+04 9.999999E+01 1.940000E-05 34 16 4.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 372 2 40 8 320
4.650000E+04 9.999999E+01 1.940000E-05 34 16 4.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 372 2 40 8 322
4.700000E+04 9.999999E+01 1.940000E-05 34 16 4.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 373 2 40 8 323
4.750000E+04 9.999999E+01 1.940000E-05 34 16 4.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 375 2 42 8 323
4.800000E+04 9.999999E+01 1.940000E-05 34 16 4.100000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 375 2 42 8 325
4.850000E+04 9.999999E+01 2.000000E-05 34 16 4.300000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 376 2 42 8 326
4.900000E+04 9.999999E+01 2.000000E-05 34 16 4.300000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 376 2 44 8 326
4.950000E+04 9.999999E+01 1.990000E-05 33 17 4.300000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 377 2 44 8 326
5.000000E+04 9.999999E+01 2.050000E-05 33 17 4.500000E-06 22 28 0.000000E+00 0.000000E+00 149 0 1 377 2 46 8 326
5.050000E+04 9.999999E+01 2.110000E-05 33 17 4.600000E-06 21 29 0.000000E+00 0.000000E+00 149 0 1 379 2 46 8 327
5.100000E+04 9.999999E+01 2.170000E-05 33 17 4.700000E-06 20 30 0.000000E+00 0.000000E+00 149 0 1 379 2 46 8 328
5.150000E+04 9.999999E+01 2.160000E-05 32 18 4.700000E-06 20 30 0.000000E+00 0.000000E+00 149 0 1 380 2 48 8 329
5.200000E+04 9.999999E+01 2.160000E-05 32 18 4.700000E-06 20 30 0.000000E+00 0.000000E+00 150 0 0 382 2 48 8 329
5.250000E+04 9.999999E+01 2.220000E-05 32 18 4.800000E-06 19 31 0.000000E+00 0.000000E+00 150 0 0 383 2 50 8 328
5.300000E+04 9.999999E+01 2.220000E-05 32 18 4.800000E-06 19 31 0.000000E+00 0.000000E+00 150 0 0 386 2 52 8 330
5.350000E+04 9.999999E+01 2.220000E-05 32 18 4.800000E-06 19 31 0.000000E+00 0.000000E+00 150 0 0 386 2 52 8 330
5.400000E+04 9.999999E+01 2.270000E-05 31 19 5.000000E-06 19 31 0.000000E+00 0.000000E+00 150 0 0 388 2 52 8 331
5.450000E+04 9.999999E+01 2.330000E-05 31 19 5.100000E-06 19 31 0.000000E+00 0.000000E+00 148 1 1 389 2 52 8 331
5.500000E+04 9.999999E+01 2.330000E-05 31 19 5.100000E-06 19 31 0.000000E+00 0.000000E+00 148 1 1 390 2 52 8 333
5.550000E+04 9.999999E+01 2.330000E-05 31 19 5.100000E-06 19 31 0.000000E+00 0.000000E+00 148 1 1 392 2 52 8 332
5.600000E+04 9.999999E+01 2.330000E-05 31 19 5.100000E-06 19 31 0.000000E+00 0.000000E+00 148 1 1 393 2 56 8 332
5.650000E+04 9.999999E+01 2.380000E-05 30 20 5.200000E-06 18 32 0.000000E+00 0.000000E+00 148 1 1 396 2 56 8 333
5.700000E+04 9.999999E+01 2.440000E-05 30 20 5.400000E-06 18 32 0.000000E+00 0.000000E+00 148 1 1 397 2 56 8 334
5.750000E+04 9.999999E+01 2.440000E-05 30 20 5.400000E-06 18 32 0.000000E+00 0.000000E+00 148 1 1 397 2 58 8 333
5.800000E+04 9.999999E+01 2.440000E-05 30 20 5.300000E-06 17 33 0.000000E+00 0.000000E+00 148 1 1 397 2 62 8 335
5.850000E+04 9.999999E+01 2.500000E-05 30 20 5.400000E-06 16 34 0.000000E+00 0.000000E+00 148 1 1 397 2 62 8 335
5.900000E+04 9.999999E+01 2.560000E-05 30 20 5.600000E-06 16 34 0.000000E+00 0.000000E+00 148 1 1 397 2 62 8 336
5.950000E+04 9.999999E+01 2.560000E-05 30 20 5.500000E-06 15 35 0.000000E+00 0.000000E+00 148 1 1 398 2 62 8 336
6.000000E+04 9.999999E+01 2.620000E-05 30 20 5.700000E-06 15 35 0.000000E+00 0.000000E+00 148 1 1 400 2 62 8 337
6.050000E+04 9.999999E+01 2.620000E-05 30 20 5.700000E-06 15 35 0.000000E+00 0.000000E+00 148 1 1 400 2 62 8 337
6.100000E+04 9.999999E+01 2.610000E-05 30 20 5.700000E-06 15 35 0.000000E+00 0.000000E+00 146 3 1 401 2 62 8 338
6.150000E+04 9.999999E+01 2.670000E-05 30 20 5.900000E-06 15 35 0.000000E+00 0.000000E+00 146 2 2 401 2 62 8 338
6.200000E+04 9.999999E+01 2.670000E-05 30 20 5.900000E-06 15 35 0.000000E+00 0.000000E+00 146 2 2 402 2 62 8 338
6.250000E+04 9.999999E+01 2.670000E-05 30 20 5.900000E-06 15 35 0.000000E+00 0.000000E+00 146 1 3 402 2 62 8 338
6.300000E+04 9.999999E+01 2.730000E-05 30 20 6.100000E-06 15 35 0.000000E+00 0.000000E+00 146 1 3 402 2 64 8 337
6.350000E+04 9.999999E+01 2.720000E-05 29 21 6.100000E-06 15 35 0.000000E+00 0.000000E+00 147 1 2 402 2 64 8 337
6.400000E+04 9.999999E+01 2.720000E-05 29 21 6.100000E-06 15 35 0.000000E+00 0.000000E+00 148 1 1 402 2 64 8 338
6.450000E+04 9.999999E+01 2.720000E-05 29 21 6.100000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 403 2 64 8 339
6.500000E+04 9.999999E+01 2.720000E-05 29 21 6.100000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 403 2 64 8 339
6.550000E+04 9.999999E+01 2.710000E-05 28 22 6.100000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 406 2 64 8 340
6.600000E+04 9.999999E+01 2.770000E-05 28 22 6.300000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 407 2 64 8 340
6.650000E+04 9.999999E+01 2.770000E-05 28 22 6.300000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 64 8 340
6.700000E+04 9.999999E+01 2.770000E-05 28 22 6.300000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 64 8 340
6.750000E+04 9.999999E+01 2.770000E-05 28 22 6.300000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 64 8 339
6.800000E+04 9.999999E+01 2.830000E-05 28 22 6.500000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 66 8 338
6.850000E+04 9.999999E+01 2.830000E-05 28 22 6.500000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 68 8 337
6.900000E+04 9.999999E+01 2.880000E-05 27 23 6.700000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 70 8 337
6.950000E+04 9.999999E+01 2.880000E-05 27 23 6.700000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 70 8 337
7.000000E+04 9.999999E+01 2.880000E-05 27 23 6.700000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 408 2 70 8 337
7.050000E+04 9.999999E+01 2.870000E-05 26 24 6.700000E-06 15 35 0.000000E+00 0.000000E+00 149 0 1 409 2 70 8 338
7.100000E+04 9.999999E+01 2.870000E-05 26 24 6.700000E-06 15 35 0.000000E+00 0.000000E+00 149 0 1 409 2 72 8 337
7.150000E+04 9.999999E+01 2.870000E-05 26 24 6.700000E-06 15 35 0.000000E+00 0.000000E+00 149 0 1 410 2 72 8 337
7.200000E+04 9.999999E+01 2.870000E-05 26 24 6.700000E-06 15 35 0.000000E+00 0.000000E+00 149 0 1 410 2 72 8 337
7.250000E+04 9.999999E+01 2.870000E-05 27 23 6.700000E-06 15 35 0.000000E+00 0.000000E+00 147 2 1 411 2 74 8 335
7.300000E+04 9.999999E+01 2.930000E-05 27 23 6.900000E-06 15 35 0.000000E+00 0.000000E+00 147 1 2 412 2 76 8 334
7.350000E+04 9.999999E+01 2.920000E-05 26 24 6.900000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 412 2 78 8 334
7.400000E+04 9.999999E+01 2.920000E-05 26 24 6.900000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 413 2 78 8 334
7.450000E+04 9.999999E+01 2.920000E-05 26 24 6.900000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 413 2 78 8 333
7.500000E+04 9.999999E+01 2.920000E-05 26 24 6.900000E-06 15 35 0.000000E+00 0.000000E+00 148 0 2 413 2 80 8 333
7.550000E+04 9.999999E+01 2.920000E-05 26 24 6.800000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 413 2 80 8 333
7.600000E+04 9.999999E+01 2.980000E-05 26 24 7.000000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 413 2 80 8 333
7.650000E+04 9.999999E+01 3.040000E-05 26 24 7.200000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 414 2 80 8 333
7.700000E+04 9.999999E+01 3.220000E-05 26 24 7.800000E-06 14 36 0.000000E+00 0.000000E+00 148 0 2 415 2 80 8 333
7.750000E+04 9.999999E+01 3.220000E-05 27 23 7.800000E-06 14 36 0.000000E+00 0.000000E+00 146 2 2 415 2 80 8 333
7.800000E+04 9.999999E+01 3.210000E-05 26 24 7.800000E-06 14 36 0.000000E+00 0.000000E+00 146 2 2 415 2 80 8 333
7.850000E+04 9.999999E+01 3.210000E-05 26 24 7.800000E-06 14 36 0.000000E+00 0.000000E+00 146 2 2 417 2 80 8 333
7.900000E+04 9.999999E+01 3.210000E-05 26 24 7.800000E-06 14 36 0.000000E+00 0.000000E+00 147 2 1 417 2 80 8 333
7.950000E+04 9.999999E+01 3.210000E-05 26 24 7.700000E-06 13 37 0.000000E+00 0.000000E+00 147 2 1 417 2 82 8 332
8.000000E+04 9.999999E+01 3.270000E-05 26 24 7.900000E-06 13 37 0.000000E+00 0.000000E+00 147 2 1 417 2 82 8 332
8.050000E+04 9.999999E+01 3.270000E-05 26 24 7.900000E-06 13 37 0.000000E+00 0.000000E+00 147 2 1 417 2 82 8 332
8.100000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 13 37 0.000000E+00 0.000000E+00 147 2 1 417 2 82 8 332
8.150000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 13 37 0.000000E+00 0.000000E+00 147 1 2 418 2 82 8 331
8.200000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 13 37 0.000000E+00 0.000000E+00 147 1 2 418 2 84 8 331
8.250000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 13 37 0.000000E+00 0.000000E+00 147 1 2 418 2 84 8 331
8.300000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 14 36 0.000000E+00 0.000000E+00 145 3 2 418 2 84 8 331
8.350000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 14 36 0.000000E+00 0.000000E+00 145 2 3 418 2 84 8 331
8.400000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 14 36 0.000000E+00 0.000000E+00 145 1 4 418 2 84 8 331
8.450000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 14 36 0.000000E+00 0.000000E+00 145 1 4 418 2 84 8 330
8.500000E+04 9.999999E+01 3.260000E-05 25 25 7.900000E-06 14 36 0.000000E+00 0.000000E+00 145 1 4 418 2 84 8 330
8.550000E+04 9.999999E+01 3.250000E-05 24 26 7.800000E-06 13 37 0.000000E+00 0.000000E+00 145 0 5 418 2 86 8 330
8.600000E+04 9.999999E+01 3.250000E-05 24 26 7.800000E-06 13 37 0.000000E+00 0.000000E+00 146 0 4 418 2 86 8 330
8.650000E+04 9.999999E+01 3.250000E-05 24 26 7.800000E-06 13 37 0.000000E+00 0.000000E+00 146 0 4 418 2 86 8 330
8.700000E+04 9.999999E+01 3.250000E-05 24 26 7.700000E-06 12 38 0.000000E+00 0.000000E+00 146 0 4 419 2 86 8 330
8.750000E+04 9.999999E+01 3.250000E-05 24 26 7.700000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 420 2 86 8 329
8.800000E+04 9.999999E+01 3.370000E-05 24 26 8.100000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 420 2 88 8 329
8.850000E+04 9.999999E+01 3.370000E-05 24 26 8.100000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 421 2 88 8 328
8.900000E+04 9.999999E+01 3.370000E-05 24 26 8.100000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 421 2 92 8 327
8.950000E+04 9.999999E+01 3.370000E-05 24 26 8.100000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 423 2 92 8 327
9.000000E+04 9.999999E+01 3.430000E-05 24 26 8.300000E-06 12 38 0.000000E+00 0.000000E+00 147 0 3 424 2 92 8 325
9.050000E+04 9.999999E+01 3.410000E-05 22 28 8.200000E-06 11 39 0.000000E+00 0.000000E+00 147 0 3 424 2 96 8 325
9.100000E+04 9.999999E+01 3.410000E-05 22 28 8.200000E-06 11 39 0.000000E+00 0.000000E+00 148 0 2 425 2 96 8 325
9.150000E+04 9.999999E+01 3.470000E-05 22 28 8.400000E-06 11 39 0.000000E+00 0.000000E+00 148 0 2 426 2 96 8 325
9.200000E+04 9.999999E+01 3.460000E-05 21 29 8.400000E-06 11 39 0.000000E+00 0.000000E+00 148 0 2 427 2 96 8 324
9.250000E+04 9.999999E+01 3.450000E-05 20 30 8.400000E-06 11 39 0.000000E+00 0.000000E+00 148 0 2 427 2 98 8 323
9.300000E+04 9.999999E+01 3.450000E-05 20 30 8.400000E-06 11 39 0.000000E+00 0.000000E+00 148 0 2 428 2 100 8 323
9.350000E+04 9.999999E+01 3.450000E-05 20 30 8.400000E-06 11 39 0.000000E+00 0.000000E+00 148 0 2 428 5 100 8 323
